county,precinct,office,district,seats,party,candidate,votes,election_day,absentee
Carroll,0014 Monroe I,IN Supreme Court-MASSA,,1,,Yes,359,172,187
Carroll,0014 Monroe I,IN Supreme Court-MASSA,,1,,No,117,58,59
Carroll,0014 Monroe I,IN Supreme Court-MOLTER,,1,,Yes,369,182,187
Carroll,0014 Monroe I,IN Supreme Court-MOLTER,,1,,No,102,46,56
Carroll,0014 Monroe I,Court of Appeals Dist 4-PYLE III,4,1,,Yes,354,168,186
Carroll,0014 Monroe I,Court of Appeals Dist 4-PYLE III,4,1,,No,115,58,57
Carroll,0015 Monroe II,Registered Voters,,,,,1081,,
Carroll,0015 Monroe II,Total Ballots Cast,,,,,654,293,361
Carroll,0015 Monroe II,Public Question-Const Amendment,,1,,Yes,363,168,195
Carroll,0015 Monroe II,Public Question-Const Amendment,,1,,No,264,120,144
Carroll,0015 Monroe II,Straight Party,,1,REP,Republican,311,146,165
Carroll,0015 Monroe II,Straight Party,,1,DEM,Democratic,74,24,50
Carroll,0015 Monroe II,Straight Party,,1,LBT,Libertarian,0,0,0
Carroll,0015 Monroe II,Straight Party,,1,,We The People,1,0,1
Carroll,0015 Monroe II,President,,1,REP,Donald J. TRUMP / JD VANCE,485,238,247
Carroll,0015 Monroe II,President,,1,DEM,Kamala D. HARRIS / Tim WALZ,151,48,103
Carroll,0015 Monroe II,President,,1,LBT,Chase OLIVER / Mike TER MAAT,2,1,1
Carroll,0015 Monroe II,President,,1,WTP,Robert F.KENNEDY JR. / Nichole SHANAHAN,5,1,4
Carroll,0015 Monroe II,President,,1,,Write-In,2,0,2
Carroll,0015 Monroe II,U.S. Senate,,1,REP,Jim BANKS,487,230,257
Carroll,0015 Monroe II,U.S. Senate,,1,DEM,Valerie McCRAY,142,48,94
Carroll,0015 Monroe II,U.S. Senate,,1,LBT,Andrew HORNING,15,12,3
Carroll,0015 Monroe II,Governor,,1,REP,Mike BRAUN / Micah BECKWITH,437,202,235
Carroll,0015 Monroe II,Governor,,1,DEM,Jennifer G. McCORMICK / Terry GOODIN,159,52,107
Carroll,0015 Monroe II,Governor,,1,LBT,Donald RAINWATER / Tonya HUDSON,53,38,15
Carroll,0015 Monroe II,Governor,,1,,Write-In,0,0,0
Carroll,0015 Monroe II,Attorney General,,1,REP,Todd ROKITA,490,234,256
Carroll,0015 Monroe II,Attorney General,,1,DEM,Destiny WELLS,153,56,97
Carroll,0015 Monroe II,U.S. House,4,1,REP,Jim BAIRD,494,233,261
Carroll,0015 Monroe II,U.S. House,4,1,DEM,Derrick HOLDER,129,45,84
Carroll,0015 Monroe II,U.S. House,4,1,LBT,Ashley GROFF,20,12,8
Carroll,0015 Monroe II,U.S. House,4,1,,Write-In,0,0,0
Carroll,0015 Monroe II,State House,38,1,REP,Heath R. VANNATTER,493,234,259
Carroll,0015 Monroe II,State House,38,1,DEM,Carl A. SEESE,152,56,96
Carroll,0015 Monroe II,Circuit Court Judge,,1,REP,Shane Michael EVANS,586,273,313
Carroll,0015 Monroe II,County Clerk,,1,REP,Sharon MILBURN,591,272,319
Carroll,0015 Monroe II,County Recorder,,1,REP,Kathryn N O'FARRELL,591,271,320
Carroll,0015 Monroe II,County Coroner,,1,REP,Kristin ENOCH,587,270,317
Carroll,0015 Monroe II,County Surveyor,,1,REP,Bob GROSS,592,273,319
Carroll,0015 Monroe II,County Commissioner,2,1,REP,Scott WAYRES,569,269,300
Carroll,0015 Monroe II,County Commissioner,3,1,REP,William R BROWN (Bill),557,261,296
Carroll,0015 Monroe II,County Council Member,At Large,3,,Angela (Angie) C BROWN,461,226,235
Carroll,0015 Monroe II,County Council Member,At Large,3,,Sheri JOHNSON,469,231,238
Carroll,0015 Monroe II,County Council Member,At Large,3,,Cody MARTIN,463,220,243
Carroll,0015 Monroe II,School Board,1-Carroll,1,,Stacey BRAZEL,545,256,289
Carroll,0015 Monroe II,School Board,4-Carroll,1,,Scott BUTCHER,538,250,288
Carroll,0015 Monroe II,IN Supreme Court-RUSH,,1,,Yes,464,197,267
Carroll,0015 Monroe II,IN Supreme Court-RUSH,,1,,No,150,80,70
Carroll,0015 Monroe II,IN Supreme Court-MASSA,,1,,Yes,456,203,253
Carroll,0015 Monroe II,IN Supreme Court-MASSA,,1,,No,150,73,77
Carroll,0015 Monroe II,IN Supreme Court-MOLTER,,1,,Yes,458,201,257
Carroll,0015 Monroe II,IN Supreme Court-MOLTER,,1,,No,147,73,74
Carroll,0015 Monroe II,IN Supreme Court-MOLTER,,1,,Yes,450,201,249
Carroll,0015 Monroe II,IN Supreme Court-MOLTER,,1,,No,150,74,76
Carroll,0016 Rock Creek,Registered Voters,,,,,304,,
Carroll,0016 Rock Creek,Total Ballots Cast,,,,,187,90,97
Carroll,0016 Rock Creek,Public Question-Const Amendment,,1,,Yes,95,46,49
Carroll,0016 Rock Creek,Public Question-Const Amendment,,1,,No,84,42,42
Carroll,0016 Rock Creek,Straight Party,,1,REP,Republican,94,48,46
Carroll,0016 Rock Creek,Straight Party,,1,DEM,Democratic,14,7,7
Carroll,0016 Rock Creek,Straight Party,,1,LBT,Libertarian,0,0,0
Carroll,0016 Rock Creek,Straight Party,,1,WTP,We The People,1,1,0
Carroll,0016 Rock Creek,President,,1,REP,Donald J. TRUMP / JD VANCE,143,72,71
Carroll,0016 Rock Creek,President,,1,DEM,Kamala D. HARRIS / Tim WALZ,37,15,22
Carroll,0016 Rock Creek,President,,1,LBT,Chase OLIVER / Mike TER MAAT,0,0,0
Carroll,0016 Rock Creek,President,,1,WTP,Robert F.KENNEDY JR. / Nichole SHANAHAN,2,2,0
Carroll,0016 Rock Creek,President,,1,,Write-In,0,0,0
Carroll,0016 Rock Creek,U.S. Senate,,1,REP,Jim BANKS,143,72,71
Carroll,0016 Rock Creek,U.S. Senate,,1,DEM,Valerie McCRAY,38,18,20
Carroll,0016 Rock Creek,U.S. Senate,,1,LBT,Andrew HORNING,1,0,1
Carroll,0016 Rock Creek,Governor,,1,REP,Mike BRAUN / Micah BECKWITH,127,64,63
Carroll,0016 Rock Creek,Governor,,1,DEM,Jennifer G. McCORMICK / Terry GOODIN,38,19,19
Carroll,0016 Rock Creek,Governor,,1,LBT,Donald RAINWATER / Tonya HUDSON,17,7,10
Carroll,0016 Rock Creek,Governor,,1,,Write-In,0,0,0
Carroll,0016 Rock Creek,Attorney General,,1,REP,Todd ROKITA,140,73,67
Carroll,0016 Rock Creek,Attorney General,,1,DEM,Destiny WELLS,42,17,25
Carroll,0016 Rock Creek,U.S. House,4,1,REP,Jim BAIRD,143,73,70
Carroll,0016 Rock Creek,U.S. House,4,1,DEM,Derrick HOLDER,29,12,17
Carroll,0016 Rock Creek,U.S. House,4,1,LBT,Ashley GROFF,9,4,5
Carroll,0016 Rock Creek,U.S. House,4,1,,Write-In,0,0,0
Carroll,0016 Rock Creek,State House,38,1,REP,Heath R. VANNATTER,141,72,69
Carroll,0016 Rock Creek,State House,38,1,DEM,Carl A. SEESE,40,17,23
Carroll,0016 Rock Creek,Circuit Court Judge,,1,REP,Shane Michael EVANS,166,85,81
Carroll,0016 Rock Creek,County Clerk,,1,REP,Sharon MILBURN,167,84,83
Carroll,0016 Rock Creek,County Coroner,,1,REP,Kristin ENOCH,171,86,85
Carroll,0016 Rock Creek,County Surveyor,,1,REP,Bob GROSS,169,83,86
Carroll,0016 Rock Creek,County Commissioner,2,1,REP,Scott WAYRES,168,86,82
Carroll,0016 Rock Creek,County Commissioner,3,1,REP,William R BROWN (Bill),160,84,76
Carroll,0016 Rock Creek,County Council Member,At Large,3,,Angela (Angie) C BROWN,133,71,62
Carroll,0016 Rock Creek,County Council Member,At Large,3,,Sheri JOHNSON,137,71,66
Carroll,0016 Rock Creek,County Council Member,At Large,3,,Cody MARTIN,132,70,62
Carroll,0016 Rock Creek,School Board,6,1,,CHRIS W NIPPLE,150,76,74
Carroll,0016 Rock Creek,IN Supreme Court-RUSH,,1,,Yes,132,69,63
Carroll,0016 Rock Creek,IN Supreme Court-RUSH,,1,,No,44,16,28
Carroll,0016 Rock Creek,IN Supreme Court-MASSA,,1,,Yes,130,69,61
Carroll,0016 Rock Creek,IN Supreme Court-MASSA,,1,,No,42,15,27
Carroll,0016 Rock Creek,IN Supreme Court-MOLTER,,1,,Yes,128,67,61
Carroll,0016 Rock Creek,IN Supreme Court-MOLTER,,1,,No,44,17,27
Carroll,0016 Rock Creek,IN Supreme Court-MOLTER,,1,,Yes,129,68,61
Carroll,0016 Rock Creek,IN Supreme Court-MOLTER,,1,,No,42,16,26
Carroll,0017 Tippecanoe I,Registered Voters,,,,,1030,,
Carroll,0017 Tippecanoe I,Total Ballots Cast,,,,,626,228,398
Carroll,0017 Tippecanoe I,Public Question-Const Amendment,,1,,Yes,354,132,222
Carroll,0017 Tippecanoe I,Public Question-Const Amendment,,1,,No,254,93,161
Carroll,0017 Tippecanoe I,Straight Party,,1,REP,Republican,290,121,169
Carroll,0017 Tippecanoe I,Straight Party,,1,DEM,Democratic,86,29,57
Carroll,0017 Tippecanoe I,Straight Party,,1,LBT,Libertarian,1,1,0
Carroll,0017 Tippecanoe I,Straight Party,,1,WTP,We The People,0,0,0
Carroll,0017 Tippecanoe I,President,,1,REP,Donald J. TRUMP / JD VANCE,441,178,263
Carroll,0017 Tippecanoe I,President,,1,DEM,Kamala D. HARRIS / Tim WALZ,162,43,119
Carroll,0017 Tippecanoe I,President,,1,LBT,Chase OLIVER / Mike TER MAAT,5,3,2
Carroll,0017 Tippecanoe I,President,,1,WTP,Robert F.KENNEDY JR. / Nichole SHANAHAN,7,2,5
Carroll,0017 Tippecanoe I,President,,1,,Write-In,1,0,1
Carroll,0017 Tippecanoe I,U.S. Senate,,1,REP,Jim BANKS,453,176,277
Carroll,0017 Tippecanoe I,U.S. Senate,,1,DEM,Valerie McCRAY,147,45,102
Carroll,0017 Tippecanoe I,U.S. Senate,,1,LBT,Andrew HORNING,14,6,8
Carroll,0017 Tippecanoe I,Governor,,1,REP,Mike BRAUN / Micah BECKWITH,408,167,241
Carroll,0017 Tippecanoe I,Governor,,1,DEM,Jennifer G. McCORMICK / Terry GOODIN,167,48,119
Carroll,0017 Tippecanoe I,Governor,,1,LBT,Donald RAINWATER / Tonya HUDSON,40,13,27
Carroll,0017 Tippecanoe I,Governor,,1,,Write-In,0,0,0
Carroll,0017 Tippecanoe I,Attorney General,,1,REP,Todd ROKITA,448,178,270
Carroll,0017 Tippecanoe I,Attorney General,,1,DEM,Destiny WELLS,167,50,117
Carroll,0017 Tippecanoe I,U.S. House,4,1,REP,Jim BAIRD,443,173,270
Carroll,0017 Tippecanoe I,U.S. House,4,1,DEM,Derrick HOLDER,139,39,100
Carroll,0017 Tippecanoe I,U.S. House,4,1,LBT,Ashley GROFF,32,16,16
Carroll,0017 Tippecanoe I,U.S. House,4,1,,Write-In,0,0,0
Carroll,0017 Tippecanoe I,State House,38,1,REP,Heath R. VANNATTER,459,185,274
Carroll,0017 Tippecanoe I,State House,38,1,DEM,Carl A. SEESE,155,43,112
Carroll,0017 Tippecanoe I,Circuit Court Judge,,1,REP,Shane Michael EVANS,555,211,344
Carroll,0017 Tippecanoe I,County Clerk,,1,REP,Sharon MILBURN,559,213,346
Carroll,0017 Tippecanoe I,County Recorder,,1,REP,Kathryn N O'FARRELL,566,216,350
Carroll,0017 Tippecanoe I,County Coroner,,1,REP,Kristin ENOCH,565,215,350
Carroll,0017 Tippecanoe I,County Surveyor,,1,REP,Bob GROSS,559,213,346
Carroll,0017 Tippecanoe I,County Commissioner,2,1,REP,Scott WAYRES,557,212,345
Carroll,0017 Tippecanoe I,County Commissioner,3,1,REP,William R BROWN (Bill),552,212,340
Carroll,0017 Tippecanoe I,County Council Member,At Large,3,,Angela (Angie) C BROWN,464,179,285
Carroll,0017 Tippecanoe I,County Council Member,At Large,3,,Sheri JOHNSON,439,166,273
Carroll,0017 Tippecanoe I,County Council Member,At Large,3,,Cody MARTIN,434,171,263
Carroll,0017 Tippecanoe I,IN Supreme Court-RUSH,,1,,Yes,442,151,291
Carroll,0017 Tippecanoe I,IN Supreme Court-RUSH,,1,,No,143,65,78
Carroll,0017 Tippecanoe I,IN Supreme Court-MASSA,,1,,Yes,445,153,292
Carroll,0017 Tippecanoe I,IN Supreme Court-MASSA,,1,,No,130,60,70
Carroll,0017 Tippecanoe I,IN Supreme Court-MOLTER,,1,,Yes,449,158,291
Carroll,0017 Tippecanoe I,IN Supreme Court-MOLTER,,1,,No,126,56,70
Carroll,0017 Tippecanoe I,IN Supreme Court-MOLTER,,1,,Yes,430,150,280
Carroll,0017 Tippecanoe I,IN Supreme Court-MOLTER,,1,,No,142,64,78
Carroll,0018 Tippecanoe II,Registered Voters,,,,,903,,
Carroll,0018 Tippecanoe II,Total Ballots Cast,,,,,540,159,381
Carroll,0018 Tippecanoe II,Public Question-Const Amendment,,1,,Yes,286,97,189
Carroll,0018 Tippecanoe II,Public Question-Const Amendment,,1,,No,228,60,16
Carroll,0018 Tippecanoe II,Straight Party,,1,REP,Republican,242,24,69
Carroll,0018 Tippecanoe II,Straight Party,,1,DEM,Democratic,92,24,68
Carroll,0018 Tippecanoe II,Straight Party,,1,LBT,Libertarian,0,0,0
Carroll,0018 Tippecanoe II,Straight Party,,1,WTP,We The People,1,1,0
Carroll,0018 Tippecanoe II,President,,1,REP,Donald J. TRUMP / JD VANCE,368,117,251
Carroll,0018 Tippecanoe II,President,,1,DEM,Kamala D. HARRIS / Tim WALZ,163,41,122
Carroll,0018 Tippecanoe II,President,,1,LBT,Chase OLIVER / Mike TER MAAT,0,0,0
Carroll,0018 Tippecanoe II,President,,1,WTP,Robert F.KENNEDY JR. / Nichole SHANAHAN,3,1,2
Carroll,0018 Tippecanoe II,President,,1,,Write-In,1,0,1
Carroll,0018 Tippecanoe II,U.S. Senate,,1,REP,Jim BANKS,363,113,250
Carroll,0018 Tippecanoe II,U.S. Senate,,1,DEM,Valerie McCRAY,159,42,117
Carroll,0018 Tippecanoe II,U.S. Senate,,1,LBT,Andrew HORNING,9,4,5
Carroll,0018 Tippecanoe II,Governor,,1,REP,Mike BRAUN / Micah BECKWITH,327,98,229
Carroll,0018 Tippecanoe II,Governor,,1,DEM,Jennifer G. McCORMICK / Terry GOODIN,179,50,129
Carroll,0018 Tippecanoe II,Governor,,1,LBT,Donald RAINWATER / Tonya HUDSON,27,11,16
Carroll,0018 Tippecanoe II,Governor,,1,,Write-In,0,0,0
Carroll,0018 Tippecanoe II,Attorney General,,1,REP,Todd ROKITA,356,109,247
Carroll,0018 Tippecanoe II,Attorney General,,1,DEM,Destiny WELLS,176,50,126
Carroll,0018 Tippecanoe II,U.S. House,4,1,REP,Jim BAIRD,364,114,250
Carroll,0018 Tippecanoe II,U.S. House,4,1,DEM,Derrick HOLDER,150,40,110
Carroll,0018 Tippecanoe II,U.S. House,4,1,LBT,Ashley GROFF,17,4,13
Carroll,0018 Tippecanoe II,U.S. House,4,1,,Write-In,0,0,0
Carroll,0018 Tippecanoe II,State House,38,1,REP,Heath R. VANNATTER,363,113,250
Carroll,0018 Tippecanoe II,State House,38,1,DEM,Carl A. SEESE,168,46,122
Carroll,0018 Tippecanoe II,Circuit Court Judge,,1,REP,Shane Michael EVANS,461,141,320
Carroll,0018 Tippecanoe II,County Clerk,,1,REP,Sharon MILBURN,459,141,318
Carroll,0018 Tippecanoe II,County Recorder,,1,REP,Kathryn N O'FARRELL,467,146,321
Carroll,0018 Tippecanoe II,County Coroner,,1,REP,Kristin ENOCH,463,142,321
Carroll,0018 Tippecanoe II,County Surveyor,,1,REP,Bob GROSS,463,144,319
Carroll,0018 Tippecanoe II,County Commissioner,3,1,REP,William R BROWN (Bill),457,142,315
Carroll,0018 Tippecanoe II,County Council Member,,3,,Angela (Angie) C BROWN,379,122,257
Carroll,0018 Tippecanoe II,County Council Member,,3,,Sheri JOHNSON,360,117,243
Carroll,0018 Tippecanoe II,County Council Member,,3,,Cody MARTIN,365,122,243
Carroll,0018 Tippecanoe II,IN Supreme Court-RUSH,,1,,Yes,354,101,253
Carroll,0018 Tippecanoe II,IN Supreme Court-RUSH,,1,,No,136,52,84
Carroll,0018 Tippecanoe II,IN Supreme Court-MASSA,,1,,Yes,353,108,245
Carroll,0018 Tippecanoe II,IN Supreme Court-MASSA,,1,,No,128,43,85
Carroll,0018 Tippecanoe II,IN Supreme Court-MOLTER,,1,,Yes,344,109,235
Carroll,0018 Tippecanoe II,IN Supreme Court-MOLTER,,1,,No,138,44,94
Carroll,0018 Tippecanoe II,IN Supreme Court-MOLTER,,1,,Yes,343,105,238
Carroll,0018 Tippecanoe II,IN Supreme Court-MOLTER,,1,,No,138,46,92
Carroll,0019 Washington,Registered Voters,,,,,406,,
Carroll,0019 Washington,Public Question-Const Amendment,,1,,Yes,151,64,87
Carroll,0019 Washington,Public Question-Const Amendment,,1,,No,111,56,55
Carroll,0019 Washington,Straight Party,,1,REP,Republican,136,70,66
Carroll,0019 Washington,Straight Party,,1,DEM,Democratic,27,13,14
Carroll,0019 Washington,Straight Party,,1,LBT,Libertarian,0,0,0
Carroll,0019 Washington,Straight Party,,1,WTP,We The People,2,2,0
Carroll,0019 Washington,President,,1,REP,Donald J. TRUMP / JD VANCE,212,97,115
Carroll,0019 Washington,President,,1,DEM,Kamala D. HARRIS / Tim WALZ,52,22,30
Carroll,0019 Washington,President,,1,LBT,Chase OLIVER / Mike TER MAAT,0,0,0
Carroll,0019 Washington,President,,1,WTP,Robert F.KENNEDY JR. / Nichole SHANAHAN,3,3,0
Carroll,0019 Washington,President,,1,,Write-In,1,0,1
Carroll,0019 Washington,U.S. Senate,,1,REP,Jim BANKS,206,93,113
Carroll,0019 Washington,U.S. Senate,,1,DEM,Valerie McCRAY,50,23,27
Carroll,0019 Washington,U.S. Senate,,1,LBT,Andrew HORNING,8,4,4
Carroll,0019 Washington,Governor,,1,REP,Mike BRAUN / Micah BECKWITH,191,86,105
Carroll,0019 Washington,Governor,,1,DEM,Jennifer G. McCORMICK / Terry GOODIN,63,31,32
Carroll,0019 Washington,Governor,,1,LBT,Donald RAINWATER / Tonya HUDSON,14,4,10
Carroll,0019 Washington,Governor,,1,,Write-In,0,0,0
Carroll,0019 Washington,Attorney General,,1,REP,Todd ROKITA,202,91,111
Carroll,0019 Washington,Attorney General,,1,DEM,Destiny WELLS,63,29,34
Carroll,0019 Washington,U.S. House,4,1,REP,Jim BAIRD,207,90,117
Carroll,0019 Washington,U.S. House,4,1,DEM,Derrick HOLDER,48,24,24
Carroll,0019 Washington,U.S. House,4,1,LBT,Ashley GROFF,11,6,5
Carroll,0019 Washington,U.S. House,4,1,,Write-In,0,0,0
Carroll,0019 Washington,State House,38,1,REP,Heath R. VANNATTER,214,96,118
Carroll,0019 Washington,State House,38,1,DEM,Carl A. SEESE,52,24,28
Carroll,0019 Washington,Circuit Court Judge,,1,REP,Shane Michael EVANS,249,117,132
Carroll,0019 Washington,County Clerk,,1,REP,Sharon MILBURN,249,115,134
Carroll,0019 Washington,County Coroner,,1,REP,Kristin ENOCH,248,115,133
Carroll,0019 Washington,County Surveyor,,1,REP,Bob GROSS,250,114,136
Carroll,0019 Washington,County Commissioner,2,1,REP,Scott WAYRES,238,113,125
Carroll,0019 Washington,County Commissioner,3,1,REP,William R BROWN (Bill),235,111,124
Carroll,0019 Washington,County Council Member,At Large,3,,Angela (Angie) C BROWN,196,95,101
Carroll,0019 Washington,County Council Member,At Large,3,,Sheri JOHNSON,200,94,106
Carroll,0019 Washington,County Council Member,At Large,3,,Cody MARTIN,192,95,97
Carroll,0019 Washington,School Board,1-Carroll,1,,Stacey BRAZEL,217,105,112
Carroll,0019 Washington,School Board,4-Carroll,1,,Scott BUTCHER,217,106,111
Carroll,0019 Washington,IN Supreme Court-RUSH,,1,,Yes,180,84,96
Carroll,0019 Washington,IN Supreme Court-RUSH,,1,,No,69,34,35
Carroll,0019 Washington,IN Supreme Court-MASSA,,1,,Yes,189,88,101
Carroll,0019 Washington,IN Supreme Court-MASSA,,1,,No,60,28,32
Carroll,0019 Washington,IN Supreme Court-MOLTER,,1,,Yes,186,87,99
Carroll,0019 Washington,IN Supreme Court-MOLTER,,1,,No,61,29,32
Carroll,0019 Washington,Court of Appeals Dist 4-PYLE III,4,1,,Yes,181,85,96
Carroll,0019 Washington,Court of Appeals Dist 4-PYLE III,4,1,,No,66,31,35
