county,office,district,candidate,party,votes
Marion,Governor,,Jill Long Thompson,Democratic,82909
Marion,Governor,,Mitch Daniels,Republican,43274
Marion,U.S. House,5,Chester Kelsey,Democratic,4349
Marion,U.S. House,5,Mary Etta Ruley,Democratic,11590
Marion,U.S. House,5,Kenny Stall,Democratic,7780
Marion,U.S. House,5,Clayton L. Alfred,Republican,306
Marion,U.S. House,5,Dan Burton,Republican,7730
Marion,U.S. House,5,John Mcgoff,Republican,11334
Marion,U.S. House,5,Larry Lamont Ledford,Republican,648
Marion,U.S. House,5,Carolene Mays,Republican,11011
Marion,U.S. House,5,"Woodrow A. (Woody) Myers, Jr.",Republican,33683
Marion,U.S. House,5,David Orentlicher,Republican,29231
Marion,U.S. House,5,Pierre Quincy Pullins,Republican,240
Marion,U.S. House,5,"Joseph C. Stockett Iii ""Hippie Joe""",Republican,1125
Marion,U.S. House,5,Frances Nelson Williams,Republican,708
Marion,U.S. House,5,Jon Elrod,Republican,19135
Marion,U.S. House,5,Catherine (Cat) Ping,Republican,2574
Marion,U.S. House,5,Lawrence B. (Larry) Shouse,Republican,921
Marion,State Senator,28,Mike Brinegar,Democratic,0
Marion,State Senator,28,Beverly J. Gard,Republican,0
Marion,State Senator,28,Terry L. Michael,Republican,0
Marion,State Senator,28,Teresa Lubbers,Republican,7227
Marion,State Senator,28,Ken Morgan,Republican,1706
Marion,State Senator,28,Patricia Miller,Republican,8934
Marion,State Senator,28,Peter Krempely,Republican,1238
Marion,State Senator,28,James Patterson,Republican,8789
Marion,State Senator,28,Greg Taylor,Republican,10458
Marion,State Senator,28,David L. Nicholson,Republican,5562
Marion,State Senator,28,James Rainey,Republican,1113
Marion,State Senator,28,Mike Beeles,Republican,1449
Marion,State Senator,28,Brent Waltz,Republican,4589
Marion,State House,86,Edward O. Delaney,Democratic,9749
Marion,State House,86,Adam E. Nelson,Republican,2732
Marion,State House,86,Cindy Noe,Republican,2410
Marion,State House,86,Brian Sweeney,Republican,677
Marion,State House,86,Tyler Gough,Republican,2164
Marion,State House,86,Michael A. Batz,Republican,671
Marion,State House,86,Chris J. Swatts,Republican,2054
Marion,State House,86,Michael B. Murphy,Republican,4251
Marion,State House,86,Thomas Konstantine Pappas,Republican,1558
Marion,State House,86,Robert W. Behning,Republican,1300
Marion,State House,86,Robin Olds,Republican,3018
Marion,State House,86,Phillip D. (Phil) Hinkle,Republican,3741
Marion,State House,86,David N. Frizzell,Republican,3650
Marion,State House,86,Chad D. Miller,Republican,1105
Marion,State House,86,Ray G. Shearer,Republican,1426
Marion,State House,86,Lawrence T. Newman,Republican,1838
Marion,State House,86,Abu Henderson,Republican,2765
Marion,Judge Of The Circuit Court,Marion 19Th Circuit,Louis Rosenberg,Democratic,124895
Marion,Judge Of The Circuit Court,Marion 19Th Circuit,James A. Joven,Republican,35288
Marion,Judge Of The Superior Court,Marion Superior,Kimberly J. Brown,Democratic,80409
Marion,Judge Of The Superior Court,Marion Superior,Annie Christ-Garcia,Democratic,76385
Marion,Judge Of The Superior Court,Marion Superior,David J. Dreyer,Democratic,70901
Marion,Judge Of The Superior Court,Marion Superior,Garland E. Graves,Democratic,62437
Marion,Judge Of The Superior Court,Marion Superior,Patrick L. Mccarty,Democratic,68249
Marion,Judge Of The Superior Court,Marion Superior,James B. Osborn,Democratic,65889
Marion,Judge Of The Superior Court,Marion Superior,Tanya Walton Pratt,Democratic,93568
Marion,Judge Of The Superior Court,Marion Superior,David Shaheed,Democratic,66540
Marion,Judge Of The Superior Court,Marion Superior,Gerald S. Zore,Democratic,63703
Marion,Judge Of The Superior Court,Marion Superior,Cynthia Jane Ayers,Republican,27569
Marion,Judge Of The Superior Court,Marion Superior,Dave Certo,Republican,24891
Marion,Judge Of The Superior Court,Marion Superior,Kurt Eisgruber,Republican,24533
Marion,Judge Of The Superior Court,Marion Superior,Robyn L. Moberly,Republican,26012
Marion,Judge Of The Superior Court,Marion Superior,Marilyn A. Moores,Republican,26049
Marion,Judge Of The Superior Court,Marion Superior,Timothy W. Oakes,Republican,25764
Marion,Judge Of The Superior Court,Marion Superior,Marc T. Rothenberg,Republican,25807
Marion,Judge Of The Superior Court,Marion Superior,Ted Sosin,Republican,24717
Marshall,President,,Hillary Clinton,Democratic,4267
Marshall,President,,Barack Obama,Democratic,3157
Marshall,President,,Mike Huckabee,Republican,362
Marshall,President,,John Mccain,Republican,2262
Marshall,President,,Ron Paul,Republican,193
Marshall,President,,Mitt Romney,Republican,143
Marshall,Governor,,Jim Schellinger,Democratic,2835
Marshall,Governor,,Jill Long Thompson,Democratic,4308
Marshall,Governor,,Mitch Daniels,Republican,2256
Marshall,U.S. House,2,Joe Donnelly,Democratic,6378
Marshall,U.S. House,2,Luke Puckett,Republican,1479
Marshall,U.S. House,2,Joseph Roush,Republican,861
Marshall,U.S. House,2,Tony Zirkle,Republican,288
Marshall,State Senator,9,Ryan D. Mishler,Republican,821
Marshall,State Senator,9,Randall Head,Republican,0
Marshall,State Senator,9,David R. Martin,Republican,0
Marshall,State Senator,9,Phillip R. Messer,Republican,0
Marshall,State Senator,9,Brian Thomas,Republican,0
Marshall,State House,17,Nancy Dembowski,Democratic,4217
Marshall,State House,17,Ernest Rowe,Democratic,1205
Marshall,State House,17,Mark Mackillop,Republican,1715
Marshall,Judge Of The Circuit Court,Marshall 72Nd Circuit,"Ralph R. (""Rick"") Huff",Democratic,4796
Marshall,Judge Of The Circuit Court,Marshall 72Nd Circuit,Sean Surrisi,Democratic,1915
Marshall,Judge Of The Circuit Court,Marshall 72Nd Circuit,Curtis D. Palmer,Republican,2393
Marshall,Judge Of The Superior Court,"Marshall County, No. 2",Dean A. Colvin,Republican,2465
Martin,President,,Hillary Clinton,Democratic,1702
Martin,President,,Barack Obama,Democratic,946
Martin,President,,Mike Huckabee,Republican,90
Martin,President,,John Mccain,Republican,572
Martin,President,,Ron Paul,Republican,49
Martin,President,,Mitt Romney,Republican,22
Martin,Governor,,Jim Schellinger,Democratic,1395
Martin,Governor,,Jill Long Thompson,Democratic,1089
Martin,Governor,,Mitch Daniels,Republican,487
Martin,U.S. House,8,Brad Ellsworth,Democratic,2323
Martin,U.S. House,8,Greg Goode,Republican,517
Martin,State House,62,Sandra Blanton,Democratic,603
Martin,State House,62,"Judith ""Judy"" Coleman",Republican,50
Martin,State House,62,Jamie J. Harris,Republican,54
Martin,State House,62,Donald O. Patton,Republican,69
Martin,State House,62,Brook Tarr,Republican,84
Martin,State House,62,Mark B. Messmer,Republican,335
Miami,President,,Hillary Clinton,Democratic,3152
Miami,President,,Barack Obama,Democratic,1927
Miami,President,,Mike Huckabee,Republican,510
Miami,President,,John Mccain,Republican,2747
Miami,President,,Ron Paul,Republican,392
Miami,President,,Mitt Romney,Republican,153
Miami,Governor,,Jim Schellinger,Democratic,2526
Miami,Governor,,Jill Long Thompson,Democratic,2273
Miami,Governor,,Mitch Daniels,Republican,2943
Miami,U.S. House,2,Joe Donnelly,Democratic,0
Miami,U.S. House,2,Luke Puckett,Republican,0
Miami,U.S. House,2,Joseph Roush,Republican,0
Miami,U.S. House,2,Tony Zirkle,Republican,0
Miami,State Senator,18,Linda L. Klinck,Democratic,3918
Miami,State Senator,18,Randall Head,Republican,1762
Miami,State Senator,18,David R. Martin,Republican,398
Miami,State Senator,18,Phillip R. Messer,Republican,682
Miami,State Senator,18,Brian Thomas,Republican,542
Miami,State House,18,David A. Wolkins,Republican,0
Miami,Judge Of The Circuit Court,Miami 51St Circuit,Robert A. Spahr,Republican,3008
Miami,Judge Of The Superior Court,"Miami County, No. 1",Daniel C. Banina,Republican,1929
Miami,Judge Of The Superior Court,"Miami County, No. 1",David Grund,Republican,1963
Monroe,President,,Hillary Clinton,Democratic,10033
Monroe,President,,Barack Obama,Democratic,18953
Monroe,President,,Mike Huckabee,Republican,421
Monroe,President,,John Mccain,Republican,4030
Monroe,President,,Ron Paul,Republican,409
Monroe,President,,Mitt Romney,Republican,208
Monroe,Governor,,Jim Schellinger,Democratic,9518
Monroe,Governor,,Jill Long Thompson,Democratic,14495
Monroe,Governor,,Mitch Daniels,Republican,4060
Monroe,U.S. House,9,John R. Bottorff,Democratic,840
Monroe,U.S. House,9,Gretchen Clearwater,Democratic,6389
Monroe,U.S. House,9,Baron P. Hill,Democratic,12096
Monroe,U.S. House,9,Lendall B. Terry,Democratic,455
Monroe,U.S. House,9,Mike Sodrel,Republican,2728
Monroe,State Senator,40,Vi Simpson,Democratic,19468
Monroe,State Senator,40,Leslie O. Compton,Republican,3352
Monroe,State Senator,40,"Tony ""Big Dog"" Van Pelt",Republican,399
Monroe,State Senator,40,Brent Steele,Republican,369
Monroe,State House,46,Vern Tincher,Democratic,432
Monroe,State House,46,Bob Heaton,Republican,110
Monroe,State House,46,"Judith ""Judy"" Coleman",Republican,0
Monroe,State House,46,Jamie J. Harris,Republican,0
Monroe,State House,46,Donald O. Patton,Republican,0
Monroe,State House,46,Brook Tarr,Republican,0
Monroe,Judge Of The Circuit Court,"Monroe, Seat 5 10Th Cir.",Kenneth G. Todd,Republican,4249
Monroe,Judge Of The Circuit Court,"Monroe, Seat 5 10Th Cir.",Valeri Haughton,Republican,7994
Monroe,Judge Of The Circuit Court,"Monroe, Seat 5 10Th Cir.",Alphonso (Al) Manns,Republican,3889
Monroe,Judge Of The Circuit Court,"Monroe, Seat 5 10Th Cir.",Fred Turner,Republican,3958
Monroe,Judge Of The Circuit Court,"Monroe, Seat 5 10Th Cir.",Joby D. Jerrells,Republican,3446
Monroe,Judge Of The Circuit Court,"Monroe, Seat 5 10Th Cir.",Roy James Graham,Republican,4075
Monroe,Judge Of The Circuit Court,"Monroe, Seat 5 10Th Cir.",D L Poer,Republican,3264
Monroe,Judge Of The Circuit Court,"Monroe, Seat 5 10Th Cir.",Christine Talley Haseman,Republican,3619
Montgomery,President,,Hillary Clinton,Democratic,2534
Montgomery,President,,Barack Obama,Democratic,2439
Montgomery,President,,Mike Huckabee,Republican,692
Montgomery,President,,John Mccain,Republican,4056
Montgomery,President,,Ron Paul,Republican,323
Montgomery,President,,Mitt Romney,Republican,231
Montgomery,Governor,,Jim Schellinger,Democratic,2226
Montgomery,Governor,,Jill Long Thompson,Democratic,2251
Montgomery,Governor,,Mitch Daniels,Republican,4745
Montgomery,U.S. House,4,Nels Ackerson,Democratic,3741
Montgomery,U.S. House,4,Steve Buyer,Republican,3800
Montgomery,U.S. House,4,Mike Campbell,Republican,710
Montgomery,U.S. House,4,Firefighter Laron Keith,Republican,764
Montgomery,State House,13,Chester F. Dobis,Democratic,0
Montgomery,State House,13,Joseph M. Hero,Republican,0
Montgomery,State House,13,Timothy (Tim) Brown,Republican,3931
Montgomery,Judge Of The Superior Court,"Montgomery Co, No. 1",David A. Ault,Republican,3100
Montgomery,Judge Of The Superior Court,"Montgomery Co, No. 1",S. Bryan Donaldson,Republican,2495
Morgan,President,,Hillary Clinton,Democratic,6522
Morgan,President,,Barack Obama,Democratic,3761
Morgan,President,,Mike Huckabee,Republican,691
Morgan,President,,John Mccain,Republican,5295
Morgan,President,,Ron Paul,Republican,390
Morgan,President,,Mitt Romney,Republican,268
Morgan,Governor,,Jim Schellinger,Democratic,5154
Morgan,Governor,,Jill Long Thompson,Democratic,4280
Morgan,Governor,,Mitch Daniels,Republican,5455
Morgan,U.S. House,4,Nels Ackerson,Democratic,7030
Morgan,U.S. House,4,Steve Buyer,Republican,4323
Morgan,U.S. House,4,Mike Campbell,Republican,921
Morgan,U.S. House,4,Firefighter Laron Keith,Republican,1125
Morgan,U.S. House,4,Gretchen Clearwater,Republican,0
Morgan,U.S. House,4,Baron P. Hill,Republican,0
Morgan,U.S. House,4,Lendall B. Terry,Republican,0
Morgan,U.S. House,4,Mike Sodrel,Republican,0
Morgan,State Senator,37,Joseph F. Osborn,Democratic,6714
Morgan,State Senator,37,Richard D. Bray,Republican,5450
Morgan,State House,44,Nancy A. Michael,Democratic,0
Morgan,State House,44,Richard Thompson,Democratic,0
Morgan,State House,44,Duane W. Conover,Republican,0
Morgan,State House,44,Amos P. Thomas,Republican,0
Morgan,State House,44,Mark A. Meadows,Republican,1485
Morgan,Judge Of The Superior Court,"Morgan County, No. 1",G. Thomas Gray,Republican,5765
Newton,President,,Hillary Clinton,Democratic,1593
Newton,President,,Barack Obama,Democratic,849
Newton,President,,Mike Huckabee,Republican,124
Newton,President,,John Mccain,Republican,978
Newton,President,,Ron Paul,Republican,104
Newton,President,,Mitt Romney,Republican,43
Newton,Governor,,Jim Schellinger,Democratic,759
Newton,Governor,,Jill Long Thompson,Democratic,1420
Newton,Governor,,Mitch Daniels,Republican,873
Newton,U.S. House,4,Nels Ackerson,Democratic,0
Newton,U.S. House,4,Steve Buyer,Republican,0
Newton,U.S. House,4,Mike Campbell,Republican,0
Newton,U.S. House,4,Firefighter Laron Keith,Republican,0
Newton,State House,13,Chester F. Dobis,Democratic,0
Newton,State House,13,Joseph M. Hero,Republican,0
Newton,State House,13,Douglas L. Gutwein,Republican,0
Noble,President,,Hillary Clinton,Democratic,3975
Noble,President,,Barack Obama,Democratic,2750
Noble,President,,Mike Huckabee,Republican,382
Noble,President,,John Mccain,Republican,2123
Noble,President,,Ron Paul,Republican,403
Noble,President,,Mitt Romney,Republican,179
Noble,Governor,,Jim Schellinger,Democratic,1876
Noble,Governor,,Jill Long Thompson,Democratic,4681
Noble,Governor,,Mitch Daniels,Republican,2425
Noble,U.S. House,3,Michael A. (Mike) Montagano,Democratic,4703
Noble,U.S. House,3,Mark Edward Souder,Republican,2433
Noble,U.S. House,3,Scott Wise,Republican,684
Noble,State Senator,13,Fred Demske,Democratic,5039
Noble,State Senator,13,Robert L. Meeks,Republican,2772
Noble,State House,82,Jeff Espich,Republican,0
Noble,Judge Of The Superior Court,"Noble County, No. 2",Jon C. Owen,Democratic,5063
Noble,Judge Of The Superior Court,"Noble County, No. 2",Michael J. Kramer,Republican,2834
Ohio,President,,Hillary Clinton,Democratic,857
Ohio,President,,Barack Obama,Democratic,279
Ohio,President,,Mike Huckabee,Republican,32
Ohio,President,,John Mccain,Republican,199
Ohio,President,,Ron Paul,Republican,11
Ohio,President,,Mitt Romney,Republican,12
Ohio,Governor,,Jim Schellinger,Democratic,522
Ohio,Governor,,Jill Long Thompson,Democratic,464
Ohio,Governor,,Mitch Daniels,Republican,218
Ohio,U.S. House,6,Barry A. Welsh,Democratic,0
Ohio,U.S. House,6,Mike Pence,Republican,0
Ohio,State House,67,Mike Keller,Democratic,0
Ohio,State House,67,Cleo Duncan,Republican,0
Ohio,Judge Of The Superior Court,Ohio/Switzerland Counties,W. Gregory Coy,Democratic,145
Ohio,Judge Of The Superior Court,Ohio/Switzerland Counties,Lisa K. Rosenberger,Democratic,265
Ohio,Judge Of The Superior Court,Ohio/Switzerland Counties,Lane A. Siekman,Democratic,608
Ohio,Judge Of The Superior Court,Ohio/Switzerland Counties,Anthony J. Sabo,Republican,199
Orange,President,,Hillary Clinton,Democratic,2190
Orange,President,,Barack Obama,Democratic,999
Orange,President,,Mike Huckabee,Republican,271
Orange,President,,John Mccain,Republican,1643
Orange,President,,Ron Paul,Republican,133
Orange,President,,Mitt Romney,Republican,84
Orange,Governor,,Jim Schellinger,Democratic,1725
Orange,Governor,,Jill Long Thompson,Democratic,1150
Orange,Governor,,Mitch Daniels,Republican,1547
Orange,U.S. House,9,John R. Bottorff,Democratic,252
Orange,U.S. House,9,Gretchen Clearwater,Democratic,433
Orange,U.S. House,9,Baron P. Hill,Democratic,2080
Orange,U.S. House,9,Lendall B. Terry,Democratic,160
Orange,U.S. House,9,Mike Sodrel,Republican,1882
Orange,State House,73,Dennie Oxley,Democratic,0
Orange,State House,73,Steve Davisson,Republican,0
Orange,State House,73,William Marcrum,Republican,0
Orange,Judge Of The Superior Court,Orange County,Robert Michael Cloud,Republican,1914
Owen,President,,Hillary Clinton,Democratic,2215
Owen,President,,Barack Obama,Democratic,1459
Owen,President,,Mike Huckabee,Republican,158
Owen,President,,John Mccain,Republican,952
Owen,President,,Ron Paul,Republican,131
Owen,President,,Mitt Romney,Republican,43
Owen,Governor,,Jim Schellinger,Democratic,1828
Owen,Governor,,Jill Long Thompson,Democratic,1570
Owen,Governor,,Mitch Daniels,Republican,1043
Owen,U.S. House,8,Brad Ellsworth,Democratic,2757
Owen,U.S. House,8,Greg Goode,Republican,929
Owen,State Senator,37,Joseph F. Osborn,Democratic,1598
Owen,State Senator,37,Richard D. Bray,Republican,778
Owen,State House,44,Nancy A. Michael,Democratic,0
Owen,State House,44,Richard Thompson,Democratic,0
Owen,State House,44,Duane W. Conover,Republican,0
Owen,State House,44,Amos P. Thomas,Republican,0
Owen,State House,44,Bob Heaton,Republican,934
Parke,President,,Hillary Clinton,Democratic,2109
Parke,President,,Barack Obama,Democratic,1206
Parke,President,,Mike Huckabee,Republican,235
Parke,President,,John Mccain,Republican,1271
Parke,President,,Ron Paul,Republican,93
Parke,President,,Mitt Romney,Republican,58
Parke,Governor,,Jim Schellinger,Democratic,1767
Parke,Governor,,Jill Long Thompson,Democratic,1374
Parke,Governor,,Mitch Daniels,Republican,1228
Parke,U.S. House,8,Brad Ellsworth,Democratic,2898
Parke,U.S. House,8,Greg Goode,Republican,1357
Parke,State House,42,F. Dale Grubb,Democratic,1918
Parke,State House,42,Richard Thompson,Democratic,376
Parke,State House,42,Duane W. Conover,Republican,117
Parke,State House,42,Amos P. Thomas,Republican,348
Perry,President,,Hillary Clinton,Democratic,3613
Perry,President,,Barack Obama,Democratic,1986
Perry,President,,Mike Huckabee,Republican,54
Perry,President,,John Mccain,Republican,363
Perry,President,,Ron Paul,Republican,25
Perry,President,,Mitt Romney,Republican,19
Perry,Governor,,Jim Schellinger,Democratic,3336
Perry,Governor,,Jill Long Thompson,Democratic,1914
Perry,Governor,,Mitch Daniels,Republican,368
Perry,U.S. House,8,Brad Ellsworth,Democratic,0
Perry,U.S. House,8,Greg Goode,Republican,0
Perry,State House,74,Russ Stilwell,Democratic,3601
Perry,State House,74,William Marcrum,Republican,244
Pike,President,,Hillary Clinton,Democratic,2467
Pike,President,,Barack Obama,Democratic,1077
Pike,President,,Mike Huckabee,Republican,95
Pike,President,,John Mccain,Republican,768
Pike,President,,Ron Paul,Republican,24
Pike,President,,Mitt Romney,Republican,24
Pike,Governor,,Jim Schellinger,Democratic,1751
Pike,Governor,,Jill Long Thompson,Democratic,1550
Pike,Governor,,Mitch Daniels,Republican,730
Pike,U.S. House,8,Brad Ellsworth,Democratic,3176
Pike,U.S. House,8,Greg Goode,Republican,688
Pike,State House,63,John G. Burger,Democratic,1447
Pike,State House,63,Mark B. Messmer,Republican,361
Pike,State House,63,"Bryan Fox ""Foxy""",Republican,0
Pike,State House,63,J. D. Strouth,Republican,0
Porter,President,,Hillary Clinton,Democratic,20989
Porter,President,,Barack Obama,Democratic,15170
Porter,President,,Mike Huckabee,Republican,638
Porter,President,,John Mccain,Republican,5846
Porter,President,,Ron Paul,Republican,1020
Porter,President,,Mitt Romney,Republican,330
Porter,Governor,,Jim Schellinger,Democratic,12459
Porter,Governor,,Jill Long Thompson,Democratic,20053
Porter,Governor,,Mitch Daniels,Republican,5701
Porter,U.S. House,1,Peter J. Visclosky,Democratic,27821
Porter,U.S. House,1,Chuck Barman,Republican,705
Porter,U.S. House,1,Mark E. Coleman,Republican,1658
Porter,U.S. House,1,Richard (Ric) Holtz,Republican,1175
Porter,U.S. House,1,Mark Leyva,Republican,1489
Porter,U.S. House,1,Jayson Reeves,Republican,529
Porter,State Senator,5,Larry W. Balmer,Democratic,7919
Porter,State Senator,5,Ed Charbonneau,Republican,2787
Porter,State House,4,Larry Chubb,Democratic,8281
Porter,State House,4,Shawn Olson,Republican,1407
Porter,State House,4,Ed Soliday,Republican,1998
Porter,State House,4,Bob Poparad,Republican,2150
Porter,State House,4,Gregory Simms,Republican,3771
Porter,State House,4,Kenneth M. Kaminski,Republican,1651
Porter,State House,4,Cy Huerter,Republican,0
Porter,State House,4,"""Shelli"" Rochelle Vandenburgh",Republican,1428
Porter,State House,4,Bill Johnson,Republican,184
Porter,State House,4,Andrew Webster,Republican,218
Porter,Judge Of The Circuit Court,Porter 67Th Circuit,Mary R. Harper,Republican,6315
Porter,Judge Of The Superior Court,"Porter County, No. 1",William S. Suarez,Democratic,23389
Porter,Judge Of The Superior Court,"Porter County, No. 1",Roger V. Bradford,Republican,6229
Porter,Judge Of The Superior Court,"Porter County, No. 1",Tim Vojslavek,Republican,5409
Posey,President,,Hillary Clinton,Democratic,3856
Posey,President,,Barack Obama,Democratic,2983
Posey,President,,Mike Huckabee,Republican,67
Posey,President,,John Mccain,Republican,624
Posey,President,,Ron Paul,Republican,72
Posey,President,,Mitt Romney,Republican,17
Posey,Governor,,Jim Schellinger,Democratic,3629
Posey,Governor,,Jill Long Thompson,Democratic,2684
Posey,Governor,,Mitch Daniels,Republican,700
Posey,U.S. House,8,Brad Ellsworth,Democratic,6362
Posey,U.S. House,8,Greg Goode,Republican,628
Posey,State House,64,Kreg Battles,Democratic,0
Posey,Judge Of The Superior Court,Posey County,Brent Almon,Democratic,5985
Pulaski,President,,Hillary Clinton,Democratic,1409
Pulaski,President,,Barack Obama,Democratic,911
Pulaski,President,,Mike Huckabee,Republican,225
Pulaski,President,,John Mccain,Republican,1197
Pulaski,President,,Ron Paul,Republican,77
Pulaski,President,,Mitt Romney,Republican,55
Pulaski,Governor,,Jim Schellinger,Democratic,965
Pulaski,Governor,,Jill Long Thompson,Democratic,1256
Pulaski,Governor,,Mitch Daniels,Republican,1078
Pulaski,U.S. House,2,Joe Donnelly,Democratic,1980
Pulaski,U.S. House,2,Luke Puckett,Republican,693
Pulaski,U.S. House,2,Joseph Roush,Republican,415
Pulaski,U.S. House,2,Tony Zirkle,Republican,191
Pulaski,State Senator,5,Larry W. Balmer,Democratic,255
Pulaski,State Senator,5,Ed Charbonneau,Republican,125
Pulaski,State House,16,Bill Reutebuch,Democratic,378
Pulaski,State House,16,Douglas L. Gutwein,Republican,343
Putnam,President,,Hillary Clinton,Democratic,3354
Putnam,President,,Barack Obama,Democratic,2683
Putnam,President,,Mike Huckabee,Republican,323
Putnam,President,,John Mccain,Republican,2260
Putnam,President,,Ron Paul,Republican,186
Putnam,President,,Mitt Romney,Republican,123
Putnam,Governor,,Jim Schellinger,Democratic,2771
Putnam,Governor,,Jill Long Thompson,Democratic,2675
Putnam,Governor,,Mitch Daniels,Republican,2509
Putnam,U.S. House,4,Nels Ackerson,Democratic,0
Putnam,U.S. House,4,Steve Buyer,Republican,0
Putnam,U.S. House,4,Mike Campbell,Republican,0
Putnam,U.S. House,4,Firefighter Laron Keith,Republican,0
Putnam,State Senator,24,John M. Gootee,Republican,364
Putnam,State Senator,24,Connie Lawson,Republican,1712
Putnam,State Senator,24,Richard D. Bray,Republican,718
Putnam,State House,44,Nancy A. Michael,Democratic,4068
Putnam,State House,44,Richard Thompson,Democratic,1566
Putnam,State House,44,Duane W. Conover,Republican,673
Putnam,State House,44,Amos P. Thomas,Republican,2134
Putnam,Judge Of The Superior Court,Putnam County,Denny Bridges,Republican,2505
Randolph,President,,Hillary Clinton,Democratic,2847
Randolph,President,,Barack Obama,Democratic,1750
Randolph,President,,Mike Huckabee,Republican,356
Randolph,President,,John Mccain,Republican,2093
Randolph,President,,Ron Paul,Republican,155
Randolph,President,,Mitt Romney,Republican,140
Randolph,Governor,,Jim Schellinger,Democratic,2557
Randolph,Governor,,Jill Long Thompson,Democratic,1654
Randolph,Governor,,Mitch Daniels,Republican,2245
Randolph,U.S. House,6,Barry A. Welsh,Democratic,3354
Randolph,U.S. House,6,Mike Pence,Republican,2496
Randolph,State House,33,Andy Schemenaur,Democratic,2487
Randolph,State House,33,Bill J. Davis,Republican,1768
Randolph,Judge Of The Superior Court,Randolph County,Peter D. Haviza,Democratic,3750
Ripley,President,,Hillary Clinton,Democratic,2946
Ripley,President,,Barack Obama,Democratic,1375
Ripley,President,,Mike Huckabee,Republican,286
Ripley,President,,John Mccain,Republican,1842
Ripley,President,,Ron Paul,Republican,123
Ripley,President,,Mitt Romney,Republican,79
Ripley,Governor,,Jim Schellinger,Democratic,1799
Ripley,Governor,,Jill Long Thompson,Democratic,2053
Ripley,Governor,,Mitch Daniels,Republican,1862
Ripley,U.S. House,6,Barry A. Welsh,Democratic,0
Ripley,U.S. House,6,Mike Pence,Republican,0
Ripley,State Senator,42,Warren Goodrich,Democratic,0
Ripley,State Senator,42,"Max A. Ellison, Jr.",Republican,0
Ripley,State Senator,42,John Heaton,Republican,0
Ripley,State Senator,42,Jean Leising,Republican,0
Ripley,State Senator,42,Jeff Sponsel,Republican,0
Ripley,State House,55,Tom Knollman,Republican,0
Ripley,State House,55,Cleo Duncan,Republican,1413
Ripley,Judge Of The Circuit Court,Ripley 80Th Circuit,Carl H. Taul,Democratic,3367
Ripley,Judge Of The Superior Court,Ripley County,"Lynnette M. ""Lynn"" Fledderman",Democratic,3302
Ripley,Judge Of The Superior Court,Ripley County,James (Jim) Morris,Republican,2070
Rush,President,,Hillary Clinton,Democratic,1950
Rush,President,,Barack Obama,Democratic,1330
Rush,President,,Mike Huckabee,Republican,178
Rush,President,,John Mccain,Republican,1491
Rush,President,,Ron Paul,Republican,137
Rush,President,,Mitt Romney,Republican,70
Rush,Governor,,Jim Schellinger,Democratic,1755
Rush,Governor,,Jill Long Thompson,Democratic,1290
Rush,Governor,,Mitch Daniels,Republican,1589
Rush,U.S. House,6,Barry A. Welsh,Democratic,2336
Rush,U.S. House,6,Mike Pence,Republican,1698
Rush,State Senator,42,Warren Goodrich,Democratic,2240
Rush,State Senator,42,"Max A. Ellison, Jr.",Republican,56
Rush,State Senator,42,John Heaton,Republican,141
Rush,State Senator,42,Jean Leising,Republican,945
Rush,State Senator,42,Jeff Sponsel,Republican,743
Rush,State House,54,Thomas E. (Tom) Saunders,Republican,0
Rush,Judge Of The Superior Court,Rush County,Brian D. Hill,Republican,1688
Saint Joseph,President,,Hillary Clinton,Democratic,30063
Saint Joseph,President,,Barack Obama,Democratic,33228
Saint Joseph,President,,Mike Huckabee,Republican,825
Saint Joseph,President,,John Mccain,Republican,6197
Saint Joseph,President,,Ron Paul,Republican,854
Saint Joseph,President,,Mitt Romney,Republican,405
Saint Joseph,Governor,,Jim Schellinger,Democratic,32107
Saint Joseph,Governor,,Jill Long Thompson,Democratic,27220
Saint Joseph,Governor,,Mitch Daniels,Republican,6452
Saint Joseph,U.S. House,2,Joe Donnelly,Democratic,53572
Saint Joseph,U.S. House,2,Luke Puckett,Republican,4462
Saint Joseph,U.S. House,2,Joseph Roush,Republican,1548
Saint Joseph,U.S. House,2,Tony Zirkle,Republican,1397
Saint Joseph,State Senator,8,Jim Arnold,Democratic,2316
Saint Joseph,State Senator,8,Debra J. Birkholz,Democratic,1760
Saint Joseph,State Senator,8,Maxine Spenner,Democratic,423
Saint Joseph,State Senator,8,"Allen L. Stevens, Jr.",Republican,448
Saint Joseph,State House,5,Craig R. Fry,Democratic,7352
Saint Joseph,State House,5,"Anthony V. ""Tony"" Underly",Democratic,3224
Saint Joseph,State House,5,Dale R. Devon,Republican,1404
Scott,President,,Hillary Clinton,Democratic,4478
Scott,President,,Barack Obama,Democratic,1245
Scott,President,,Mike Huckabee,Republican,43
Scott,President,,John Mccain,Republican,477
Scott,President,,Ron Paul,Republican,29
Scott,President,,Mitt Romney,Republican,18
Scott,Governor,,Jim Schellinger,Democratic,3270
Scott,Governor,,Jill Long Thompson,Democratic,1936
Scott,Governor,,Mitch Daniels,Republican,473
Scott,U.S. House,6,Barry A. Welsh,Democratic,0
Scott,U.S. House,6,Mike Pence,Republican,0
Scott,U.S. House,6,Gretchen Clearwater,Republican,546
