county,office,district,candidate,party,votes
Kosciusko,U.S. Senator,,Dan Coats,Republican,3743
Kosciusko,U.S. Senator,,John N. Hostettler,Republican,828
Kosciusko,U.S. Senator,,Marlin A. Stutzman,Republican,4720
Kosciusko,U.S. House,2,Joe Donnelly,Democratic,0
Kosciusko,U.S. House,2,Martin A. Dolan,Republican,0
Kosciusko,U.S. House,2,Jack Edward Jordan,Republican,0
Kosciusko,U.S. House,2,Jackie Walorski,Republican,0
Kosciusko,U.S. House,2,Tony Hvfvgpd Zirkle,Republican,0
Kosciusko,U.S. House,2,Thomas Allen Schrader,Republican,267
Kosciusko,U.S. House,2,Gregory (Greg) Dickman,Republican,248
Kosciusko,U.S. House,2,Mark Edward Souder,Republican,4775
Kosciusko,U.S. House,2,Bob Thomas,Republican,3417
Kosciusko,U.S. House,2,Phillip J. (Phil) Troyer,Republican,1459
Kosciusko,State House,18,Retha S. Hicks,Republican,1469
Kosciusko,State House,18,David A. Wolkins,Republican,3288
Kosciusko,State House,18,Rebecca Kubacki,Republican,2090
Kosciusko,State House,18,"William J. ""Bill"" Ruppel",Republican,1280
Kosciusko,Prosecuting Attorney,Kosciusko 54Th Circuit,Daniel H. Hampton,Republican,8184
LaGrange,U.S. Senator,,"Don Bates, Jr.",Republican,62
LaGrange,U.S. Senator,,Richard Behney,Republican,44
LaGrange,U.S. Senator,,Dan Coats,Republican,654
LaGrange,U.S. Senator,,John N. Hostettler,Republican,166
LaGrange,U.S. Senator,,Marlin A. Stutzman,Republican,2585
LaGrange,U.S. House,3,Thomas Hayhurst,Democratic,303
LaGrange,U.S. House,3,Thomas Allen Schrader,Democratic,145
LaGrange,U.S. House,3,Gregory (Greg) Dickman,Republican,93
LaGrange,U.S. House,3,Mark Edward Souder,Republican,1436
LaGrange,U.S. House,3,Bob Thomas,Republican,856
LaGrange,U.S. House,3,Phillip J. (Phil) Troyer,Republican,1099
LaGrange,State House,51,Codie Ross,Democratic,0
LaGrange,State House,51,"Richard ""Dick"" Dodge",Republican,0
LaGrange,State House,51,David L. Powers,Republican,0
LaGrange,Prosecuting Attorney,Lagrange 35Th Circuit,Jeffrey W. Wible,Republican,2821
Lake,U.S. Senator,,"Don Bates, Jr.",Republican,1249
Lake,U.S. Senator,,Richard Behney,Republican,524
Lake,U.S. Senator,,Dan Coats,Republican,5292
Lake,U.S. Senator,,John N. Hostettler,Republican,3399
Lake,U.S. Senator,,Marlin A. Stutzman,Republican,2097
Lake,U.S. House,1,Peter J. Visclosky,Democratic,34663
Lake,U.S. House,1,Adam A. Dombkowski,Republican,1084
Lake,U.S. House,1,Ric Holtz,Republican,607
Lake,U.S. House,1,Mark Leyva,Republican,3447
Lake,U.S. House,1,Peter Lindemulder Iii,Republican,3662
Lake,U.S. House,1,Eric L. Olson,Republican,1061
Lake,U.S. House,1,Robert Pastore,Republican,1782
Lake,U.S. House,1,Michael Petyo,Republican,392
Lake,U.S. House,1,Jayson Reeves,Republican,349
Lake,State Senator,1,"Frank Mrvan, Jr.",Democratic,7777
Lake,State Senator,1,David B. Spudic,Republican,3094
Lake,State Senator,1,Sue Landske,Republican,4918
Lake,State House,1,Linda C. Lawson,Democratic,3111
Lake,State House,1,Bill Johnson,Republican,1149
Lake,State House,1,Kenneth R. Stevenson,Republican,699
Lake,State House,1,Bryan K. Bullock,Republican,1721
Lake,State House,1,Dan Stevenson,Republican,3211
Lake,State House,1,Cy Huerter,Republican,1359
Lake,State House,1,Catherine Campbell,Republican,276
Lake,State House,1,John (The Man) Malan,Republican,311
Lake,State House,1,Art (For Leadership) Anderson,Republican,501
Lake,State House,1,Donald J. Lehe,Republican,1185
Lake,State House,1,Shelli Vandenburgh,Republican,2423
Lake,State House,1,Frances Katz,Republican,915
Lake,State House,1,Daniel M. Klein,Republican,1610
Lake,Judge Of The Circuit Court,Lake 31St Circuit,Alex Dominguez,Democratic,19310
Lake,Judge Of The Circuit Court,Lake 31St Circuit,George C. Paras,Democratic,20462
Lake,Prosecuting Attorney,Lake 31St Circuit,Bernard A. Carter,Democratic,34913
LaPort,U.S. Senator,,"Don Bates, Jr.",Republican,219
LaPort,U.S. Senator,,Richard Behney,Republican,190
LaPort,U.S. Senator,,Dan Coats,Republican,2230
LaPort,U.S. Senator,,John N. Hostettler,Republican,754
LaPort,U.S. Senator,,Marlin A. Stutzman,Republican,841
LaPort,U.S. House,1,Peter J. Visclosky,Democratic,0
LaPort,U.S. House,1,Adam A. Dombkowski,Republican,0
LaPort,U.S. House,1,Ric Holtz,Republican,0
LaPort,U.S. House,1,Mark Leyva,Republican,0
LaPort,U.S. House,1,Peter Lindemulder Iii,Republican,0
LaPort,U.S. House,1,Eric L. Olson,Republican,0
LaPort,U.S. House,1,Robert Pastore,Republican,0
LaPort,U.S. House,1,Michael Petyo,Republican,0
LaPort,U.S. House,1,Jayson Reeves,Republican,0
LaPort,U.S. House,1,Martin A. Dolan,Republican,614
LaPort,U.S. House,1,Jack Edward Jordan,Republican,1051
LaPort,U.S. House,1,Jackie Walorski,Republican,2271
LaPort,U.S. House,1,Tony Hvfvgpd Zirkle,Republican,172
LaPort,State Senator,4,Karen Tallian,Democratic,0
LaPort,State Senator,4,Shawn Olson,Republican,0
LaPort,State House,8,Ryan M. Dvorak,Democratic,0
LaPort,State House,8,Richard Pfeil,Republican,0
LaPort,State House,8,Mark Schaeffer,Republican,0
LaPort,State House,8,Todd Reinert,Republican,768
LaPort,Prosecuting Attorney,Laporte 32Nd Circuit,Robert J. Beckman,Democratic,4279
LaPort,Prosecuting Attorney,Laporte 32Nd Circuit,"Bob ""Z"" Szilagyi",Democratic,4603
Lawrence,U.S. Senator,,"Don Bates, Jr.",Republican,220
Lawrence,U.S. Senator,,Richard Behney,Republican,135
Lawrence,U.S. Senator,,Dan Coats,Republican,1113
Lawrence,U.S. Senator,,John N. Hostettler,Republican,1939
Lawrence,U.S. Senator,,Marlin A. Stutzman,Republican,903
Lawrence,U.S. House,9,John R. Bottorff,Democratic,0
Lawrence,U.S. House,9,Baron P. Hill,Democratic,0
Lawrence,U.S. House,9,Carol Johnson-Smith,Democratic,0
Lawrence,U.S. House,9,"James R. Mcclure, Jr.",Democratic,0
Lawrence,U.S. House,9,Lendall B. Terry,Democratic,0
Lawrence,U.S. House,9,Travis Hankins,Republican,0
Lawrence,U.S. House,9,Mike Sodrel,Republican,0
Lawrence,U.S. House,9,Rick Warren,Republican,0
Lawrence,U.S. House,9,Todd Young,Republican,0
Lawrence,State House,65,Eric A. Koch,Republican,2200
Lawrence,State House,65,Douglas C. Leatherbury,Republican,0
Lawrence,State House,65,Steve Davisson,Republican,0
Lawrence,State House,65,Henry H. (Hank) Taylor,Republican,0
Lawrence,Prosecuting Attorney,Lawrence 81St Circuit,Michelle L. Woodward,Republican,3351
Madison,U.S. Senator,,"Don Bates, Jr.",Republican,449
Madison,U.S. Senator,,Richard Behney,Republican,353
Madison,U.S. Senator,,Dan Coats,Republican,4221
Madison,U.S. Senator,,John N. Hostettler,Republican,1752
Madison,U.S. Senator,,Marlin A. Stutzman,Republican,2990
Madison,U.S. House,5,Tim Crawford,Democratic,0
Madison,U.S. House,5,Nasser Hanna,Democratic,0
Madison,U.S. House,5,Ann B. Adcook,Republican,0
Madison,U.S. House,5,Dan Burton,Republican,0
Madison,U.S. House,5,Andy Lyons,Republican,0
Madison,U.S. House,5,John Mcgoff,Republican,0
Madison,U.S. House,5,Brose Mcvey,Republican,0
Madison,U.S. House,5,Luke Messer,Republican,0
Madison,U.S. House,5,Michael B. Murphy,Republican,0
Madison,State Senator,25,Tim Lanane,Democratic,6724
Madison,State Senator,25,Brian S. Jacobs,Republican,6458
Madison,State Senator,25,B. Jeff Ellison,Republican,22
Madison,State Senator,25,Sue Errington,Republican,55
Madison,State Senator,25,Kevin J. Barrett,Republican,39
Madison,State Senator,25,Doug Eckerty,Republican,35
Madison,State House,32,P. Eric Turner,Republican,0
Madison,State House,32,Eric C. Welch,Republican,532
Madison,State House,32,Kim Builta,Republican,2976
Madison,Judge Of The Circuit Court,"Madison50Th Circ, No. 1",Kevin M. Eads,Democratic,6597
Madison,Judge Of The Circuit Court,"Madison50Th Circ, No. 1",Rudolph (Rudy) Pyle Iii,Republican,7487
Madison,Judge Of The Superior Court,"Madison County, Court 1",Dennis D. Carroll,Republican,8272
Madison,Prosecuting Attorney,Madison 50Th Circuit,"Thomas Broderick, Jr.",Democratic,6408
Madison,Prosecuting Attorney,Madison 50Th Circuit,Rodney Cummings,Republican,4956
Madison,Prosecuting Attorney,Madison 50Th Circuit,Angela Warner Sims,Republican,4745
Marion,U.S. Senator,,"Don Bates, Jr.",Republican,1846
Marion,U.S. Senator,,Richard Behney,Republican,2487
Marion,U.S. Senator,,Dan Coats,Republican,16415
Marion,U.S. Senator,,John N. Hostettler,Republican,11718
Marion,U.S. Senator,,Marlin A. Stutzman,Republican,17397
Marion,U.S. House,5,Tim Crawford,Democratic,2310
Marion,U.S. House,5,Nasser Hanna,Democratic,1645
Marion,U.S. House,5,Ann B. Adcook,Republican,528
Marion,U.S. House,5,Dan Burton,Republican,4414
Marion,U.S. House,5,Andy Lyons,Republican,277
Marion,U.S. House,5,John Mcgoff,Republican,6202
Marion,U.S. House,5,Brose Mcvey,Republican,1036
Marion,U.S. House,5,Luke Messer,Republican,4654
Marion,U.S. House,5,Michael B. Murphy,Republican,2757
Marion,U.S. House,5,Carl Kakasuleff,Republican,737
Marion,U.S. House,5,Bob Kern,Republican,2150
Marion,U.S. House,5,Pierre Quincy Pullins,Republican,354
Marion,U.S. House,5,Wayne E. Harmon,Republican,4728
Marion,U.S. House,5,Carlos May,Republican,9325
Marion,U.S. House,5,Marvin B. Scott,Republican,11193
Marion,State Senator,29,James Litton,Democratic,789
Marion,State Senator,29,Robin Shackleford,Democratic,2753
Marion,State Senator,29,Mike Delph,Republican,5414
Marion,State Senator,29,"James W. Merritt, Jr.",Republican,6938
Marion,State House,86,Edward O. Delaney,Democratic,3081
Marion,State House,86,Adam E. Nelson,Republican,1076
Marion,State House,86,Kurt A. Webber,Republican,2102
Marion,State House,86,Michael A. Batz,Republican,748
Marion,State House,86,Cindy Kirchhofer,Republican,1922
Marion,State House,86,"Timothy L. Mcvey, Jr.",Republican,981
Marion,State House,86,Robert W. Behning,Republican,1433
Marion,State House,86,Brett Voorhies,Republican,1672
Marion,State House,86,Phillip D. (Phil) Hinkle,Republican,5152
Marion,State House,86,Ray G. Shearer,Republican,1509
Marion,State House,86,David Dessauer,Republican,1091
Marion,State House,86,Lawrence T. Newman,Republican,885
Marion,State House,86,Mary Ann Sullivan,Republican,1305
Marion,State House,86,Wesley K. (Wes) Robinson,Republican,1364
Marion,State House,86,Briane M. House,Republican,1103
Marion,State House,86,David Blank,Republican,1578
Marion,State House,86,Robbin Stewart,Republican,891
Marion,Prosecuting Attorney,Marion 19Th Circuit,Greg Bowes,Democratic,11721
Marion,Prosecuting Attorney,Marion 19Th Circuit,Terry R. Curry,Democratic,20939
Marion,Prosecuting Attorney,Marion 19Th Circuit,Mark Massa,Republican,40823
Marion,Small Claims Court Judge,"Center Twp., Marion Co.",Michelle Smith Scott,Democratic,5680
Marion,Small Claims Court Judge,"Center Twp., Marion Co.",Amy Jones,Republican,3762
Marion,Small Claims Court Judge,"Center Twp., Marion Co.",Steven G. Poore,Republican,5664
Marion,Small Claims Court Judge,"Center Twp., Marion Co.",Jonathan P. Sturgill,Republican,7510
Marion,Small Claims Court Judge,"Center Twp., Marion Co.",Maxine E. King,Republican,1957
Marion,Small Claims Court Judge,"Center Twp., Marion Co.",Danny Vaughn,Republican,5022
Marshall,U.S. Senator,,"Don Bates, Jr.",Republican,298
Marshall,U.S. Senator,,Richard Behney,Republican,161
Marshall,U.S. Senator,,Dan Coats,Republican,2357
Marshall,U.S. Senator,,John N. Hostettler,Republican,579
Marshall,U.S. Senator,,Marlin A. Stutzman,Republican,1674
Marshall,U.S. House,2,Joe Donnelly,Democratic,652
Marshall,U.S. House,2,Martin A. Dolan,Republican,213
Marshall,U.S. House,2,Jack Edward Jordan,Republican,2173
Marshall,U.S. House,2,Jackie Walorski,Republican,2702
Marshall,U.S. House,2,Tony Hvfvgpd Zirkle,Republican,77
Marshall,State House,17,Nancy Dembowski,Democratic,534
Marshall,State House,17,Francis K. Ellert,Republican,2389
Marshall,State House,17,Mike Yankauskas,Republican,1182
Marshall,Prosecuting Attorney,Marshall 72Nd Circuit,David R. Holmes,Republican,4220
Martin,U.S. Senator,,"Don Bates, Jr.",Republican,37
Martin,U.S. Senator,,Richard Behney,Republican,23
Martin,U.S. Senator,,Dan Coats,Republican,152
Martin,U.S. Senator,,John N. Hostettler,Republican,678
Martin,U.S. Senator,,Marlin A. Stutzman,Republican,99
Martin,U.S. House,8,W. Trent Vanhaaften,Democratic,1088
Martin,U.S. House,8,Bud Bernitt,Republican,48
Martin,U.S. House,8,Larry D. Bucshon,Republican,193
Martin,U.S. House,8,Billy J. Mahoney,Republican,32
Martin,U.S. House,8,Kristi Risk,Republican,297
Martin,U.S. House,8,John Lee Smith,Republican,81
Martin,U.S. House,8,John K. Snyder,Republican,96
Martin,U.S. House,8,Dan Stockton,Republican,82
Martin,U.S. House,8,Steve Westell,Republican,60
Martin,State Senator,39,Steven M. Thais,Democratic,0
Martin,State Senator,39,Ron Boger,Republican,0
Martin,State Senator,39,John Waterman,Republican,0
Martin,State House,62,Sandra Blanton,Democratic,400
Martin,State House,62,Matt Ubelhor,Republican,277
Martin,State House,62,Mark B. Messmer,Republican,418
Martin,Judge Of The Circuit Court,Martin 90Th Circuit,David Lett,Democratic,1344
Martin,Judge Of The Circuit Court,Martin 90Th Circuit,Lynne E. Ellis,Republican,791
Martin,Prosecuting Attorney,Martin 90Th Circuit,C. Michael Steiner,Democratic,1322
Miami,U.S. Senator,,"Don Bates, Jr.",Republican,210
Miami,U.S. Senator,,Richard Behney,Republican,420
Miami,U.S. Senator,,Dan Coats,Republican,1970
Miami,U.S. Senator,,John N. Hostettler,Republican,1126
Miami,U.S. Senator,,Marlin A. Stutzman,Republican,1566
Miami,U.S. House,2,Joe Donnelly,Democratic,0
Miami,U.S. House,2,Martin A. Dolan,Republican,0
Miami,U.S. House,2,Jack Edward Jordan,Republican,0
Miami,U.S. House,2,Jackie Walorski,Republican,0
Miami,U.S. House,2,Tony Hvfvgpd Zirkle,Republican,0
Miami,State House,18,Retha S. Hicks,Republican,0
Miami,State House,18,David A. Wolkins,Republican,0
Miami,Judge Of The Superior Court,"Miami County, No. 1",Daniel C. Banina,Republican,4385
Miami,Prosecuting Attorney,Miami 51St Circuit,Bruce C. Embrey,Republican,3040
Miami,Prosecuting Attorney,Miami 51St Circuit,Eric Huneryager,Republican,2370
Monroe,U.S. Senator,,"Don Bates, Jr.",Republican,304
Monroe,U.S. Senator,,Richard Behney,Republican,241
Monroe,U.S. Senator,,Dan Coats,Republican,2066
Monroe,U.S. Senator,,John N. Hostettler,Republican,1946
Monroe,U.S. Senator,,Marlin A. Stutzman,Republican,1396
Monroe,U.S. House,9,John R. Bottorff,Democratic,201
Monroe,U.S. House,9,Baron P. Hill,Democratic,2802
Monroe,U.S. House,9,Carol Johnson-Smith,Democratic,247
Monroe,U.S. House,9,"James R. Mcclure, Jr.",Democratic,77
Monroe,U.S. House,9,Lendall B. Terry,Democratic,41
Monroe,U.S. House,9,Travis Hankins,Republican,482
Monroe,U.S. House,9,Mike Sodrel,Republican,1187
Monroe,U.S. House,9,Rick Warren,Republican,148
Monroe,U.S. House,9,Todd Young,Republican,2124
Monroe,State House,46,Randy G. Carter,Democratic,55
Monroe,State House,46,Kal Ellis,Democratic,20
Monroe,State House,46,Bionca D. Gambill,Democratic,33
Monroe,State House,46,Bob Heaton,Republican,150
Monroe,State House,46,Steven R. Hogan,Republican,2267
Monroe,State House,46,Joyce B. Poling,Republican,1867
Monroe,State House,46,Kevin Suddeth,Republican,1139
Monroe,State House,46,Matt Ubelhor,Republican,0
Monroe,Judge Of The Circuit Court,"Monroe, Seat 110Th Cir.",E. Michael Hoff,Democratic,3550
Monroe,Prosecuting Attorney,Monroe 10Th Circuit,Chris Gaal,Democratic,3684
Monroe,Prosecuting Attorney,Monroe 10Th Circuit,Herb Kilmer,Republican,4446
Montgomery,U.S. Senator,,"Don Bates, Jr.",Republican,212
Montgomery,U.S. Senator,,Richard Behney,Republican,241
Montgomery,U.S. Senator,,Dan Coats,Republican,2301
Montgomery,U.S. Senator,,John N. Hostettler,Republican,1293
Montgomery,U.S. Senator,,Marlin A. Stutzman,Republican,1900
Montgomery,U.S. House,4,Tara E. Nelson,Democratic,173
Montgomery,U.S. House,4,Mark Powell,Democratic,145
Montgomery,U.S. House,4,David Sanders,Democratic,274
Montgomery,U.S. House,4,Jon Acton,Republican,107
Montgomery,U.S. House,4,Cheryl Denise Allen,Republican,296
Montgomery,U.S. House,4,Mike Campbell,Republican,176
Montgomery,U.S. House,4,Daniel L. Dunham,Republican,77
Montgomery,U.S. House,4,James T. (Jim) Hass,Republican,176
Montgomery,U.S. House,4,Charles E. Henderson,Republican,130
Montgomery,U.S. House,4,Brandt Hershman,Republican,843
Montgomery,U.S. House,4,Laron (Firefighter Laron) Keith,Republican,311
Montgomery,U.S. House,4,Todd Rokita,Republican,2849
Montgomery,U.S. House,4,Mark Seitz,Republican,120
Montgomery,U.S. House,4,Phillip J. (Pj) Steffen,Republican,140
Montgomery,U.S. House,4,Eric L. Wathen,Republican,247
Montgomery,U.S. House,4,R. Michael Young,Republican,349
Montgomery,State Senator,23,Philip L. (Phil) Boots,Republican,5368
Montgomery,State House,13,Chester F. Dobis,Democratic,0
Montgomery,State House,13,Richard L. Hardaway,Democratic,0
Montgomery,State House,13,Anita Horn Carpenter,Democratic,1248
Montgomery,Judge Of The Circuit Court,Montgomery 22Nd Circuit,Harry A. Siamas,Republican,5185
Montgomery,Prosecuting Attorney,Montgomery 22Nd Circuit,Joseph R. Buser,Republican,4972
Morgan,U.S. Senator,,"Don Bates, Jr.",Republican,457
Morgan,U.S. Senator,,Richard Behney,Republican,607
Morgan,U.S. Senator,,Dan Coats,Republican,3116
Morgan,U.S. Senator,,John N. Hostettler,Republican,2260
Morgan,U.S. Senator,,Marlin A. Stutzman,Republican,2795
Morgan,U.S. House,4,Tara E. Nelson,Democratic,347
Morgan,U.S. House,4,Mark Powell,Democratic,258
Morgan,U.S. House,4,David Sanders,Democratic,477
Morgan,U.S. House,4,Jon Acton,Republican,199
Morgan,U.S. House,4,Cheryl Denise Allen,Republican,403
Morgan,U.S. House,4,Mike Campbell,Republican,264
Morgan,U.S. House,4,Daniel L. Dunham,Republican,161
Morgan,U.S. House,4,James T. (Jim) Hass,Republican,103
Morgan,U.S. House,4,Charles E. Henderson,Republican,256
Morgan,U.S. House,4,Brandt Hershman,Republican,1193
Morgan,U.S. House,4,Laron (Firefighter Laron) Keith,Republican,411
Morgan,U.S. House,4,Todd Rokita,Republican,4418
Morgan,U.S. House,4,Mark Seitz,Republican,163
Morgan,U.S. House,4,Phillip J. (Pj) Steffen,Republican,145
Morgan,U.S. House,4,Eric L. Wathen,Republican,332
Morgan,U.S. House,4,R. Michael Young,Republican,1058
Morgan,U.S. House,4,Baron P. Hill,Republican,0
Morgan,U.S. House,4,Carol Johnson-Smith,Republican,0
Morgan,U.S. House,4,"James R. Mcclure, Jr.",Republican,0
Morgan,U.S. House,4,Lendall B. Terry,Republican,0
Morgan,U.S. House,4,Travis Hankins,Republican,0
Morgan,U.S. House,4,Mike Sodrel,Republican,0
Morgan,U.S. House,4,Rick Warren,Republican,0
Morgan,U.S. House,4,Todd Young,Republican,0
Morgan,State House,44,Nancy A. Michael,Democratic,0
Morgan,State House,44,James (Jim) Baird,Republican,0
Morgan,State House,44,Steven R. Hogan,Republican,0
Morgan,State House,44,Joyce B. Poling,Republican,0
Morgan,Judge Of The Superior Court,"Morgan County, No. 2",Christopher L. Burnham,Republican,7019
Morgan,Prosecuting Attorney,Morgan 15Th Circuit,Steven P. Sonnega,Republican,7213
Newton,U.S. Senator,,"Don Bates, Jr.",Republican,196
Newton,U.S. Senator,,Richard Behney,Republican,81
Newton,U.S. Senator,,Dan Coats,Republican,935
Newton,U.S. Senator,,John N. Hostettler,Republican,329
Newton,U.S. Senator,,Marlin A. Stutzman,Republican,293
Newton,U.S. House,4,Tara E. Nelson,Democratic,0
Newton,U.S. House,4,Mark Powell,Democratic,0
Newton,U.S. House,4,David Sanders,Democratic,0
Newton,U.S. House,4,Jon Acton,Republican,0
Newton,U.S. House,4,Cheryl Denise Allen,Republican,0
Newton,U.S. House,4,Mike Campbell,Republican,0
Newton,U.S. House,4,Daniel L. Dunham,Republican,0
Newton,U.S. House,4,James T. (Jim) Hass,Republican,0
Newton,U.S. House,4,Charles E. Henderson,Republican,0
Newton,U.S. House,4,Brandt Hershman,Republican,0
Newton,U.S. House,4,Laron (Firefighter Laron) Keith,Republican,0
Newton,U.S. House,4,Todd Rokita,Republican,0
Newton,U.S. House,4,Mark Seitz,Republican,0
Newton,U.S. House,4,Phillip J. (Pj) Steffen,Republican,0
Newton,U.S. House,4,Eric L. Wathen,Republican,0
Newton,U.S. House,4,R. Michael Young,Republican,0
Newton,State Senator,6,Jim Metro,Democratic,449
Newton,State Senator,6,Sue Landske,Republican,1784
Newton,State House,13,Chester F. Dobis,Democratic,0
Newton,State House,13,Richard L. Hardaway,Democratic,0
Newton,State House,13,Douglas L. Gutwein,Republican,0
Newton,State House,13,"Richard ""Rick"" Kallenbach",Republican,0
Newton,Prosecuting Attorney,Newton 79Th Circuit,J. Edward Barce,Republican,840
Newton,Prosecuting Attorney,Newton 79Th Circuit,Jeffrey D. Drinski,Republican,1238
Noble,U.S. Senator,,"Don Bates, Jr.",Republican,89
Noble,U.S. Senator,,Richard Behney,Republican,67
Noble,U.S. Senator,,Dan Coats,Republican,1762
Noble,U.S. Senator,,John N. Hostettler,Republican,357
Noble,U.S. Senator,,Marlin A. Stutzman,Republican,4108
Noble,U.S. House,3,Thomas Hayhurst,Democratic,834
Noble,U.S. House,3,Thomas Allen Schrader,Democratic,208
Noble,U.S. House,3,Gregory (Greg) Dickman,Republican,148
Noble,U.S. House,3,Mark Edward Souder,Republican,2678
Noble,U.S. House,3,Bob Thomas,Republican,2171
Noble,U.S. House,3,Phillip J. (Phil) Troyer,Republican,1405
Noble,State House,82,Jeffrey K. Espich,Republican,0
Noble,Judge Of The Circuit Court,Noble 33Rd Circuit,G. David Laur,Republican,5554
Noble,Prosecuting Attorney,Noble 33Rd Circuit,Steven T. Clouse,Republican,5397
Ohio,U.S. Senator,,"Don Bates, Jr.",Republican,47
Ohio,U.S. Senator,,Richard Behney,Republican,71
Ohio,U.S. Senator,,Dan Coats,Republican,222
Ohio,U.S. Senator,,John N. Hostettler,Republican,94
Ohio,U.S. Senator,,Marlin A. Stutzman,Republican,103
Ohio,U.S. House,6,George Thomas Holland,Democratic,0
Ohio,U.S. House,6,Barry Welsh,Democratic,0
Ohio,U.S. House,6,Mike Pence,Republican,0
Ohio,State Senator,43,Johnny Nugent,Republican,450
Ohio,State Senator,43,Lindsay Patterson,Republican,136
Ohio,State House,67,Shawn B. Fields,Republican,0
Ohio,State House,67,Randy Frye,Republican,0
Ohio,State House,67,Tony Goodrich,Republican,0
Ohio,State House,67,"Dale Jones ""2 Tall""",Republican,0
Ohio,State House,67,Martin W. (Marty) Voegele,Republican,0
Ohio,State House,67,Tami D. Wenning,Republican,0
Ohio,State House,67,Cindy Meyer Ziemke,Republican,0
Ohio,Judge Of The Circuit Court,Dearborn/Ohio 7Th Cir.,James D. Humphrey,Republican,497
Ohio,Prosecuting Attorney,Dearborn & Ohio7Th Cir.,Aaron Negangard,Republican,480
Orange,U.S. Senator,,"Don Bates, Jr.",Republican,114
Orange,U.S. Senator,,Richard Behney,Republican,77
Orange,U.S. Senator,,Dan Coats,Republican,666
Orange,U.S. Senator,,John N. Hostettler,Republican,1119
Orange,U.S. Senator,,Marlin A. Stutzman,Republican,205
Orange,U.S. House,9,John R. Bottorff,Democratic,33
Orange,U.S. House,9,Baron P. Hill,Democratic,629
Orange,U.S. House,9,Carol Johnson-Smith,Democratic,71
Orange,U.S. House,9,"James R. Mcclure, Jr.",Democratic,33
Orange,U.S. House,9,Lendall B. Terry,Democratic,27
Orange,U.S. House,9,Travis Hankins,Republican,426
Orange,U.S. House,9,Mike Sodrel,Republican,340
Orange,U.S. House,9,Rick Warren,Republican,37
Orange,U.S. House,9,Todd Young,Republican,1506
Orange,State Senator,47,"Richard D. Young, Jr.",Democratic,0
Orange,State Senator,47,Ted Metzger,Republican,0
Orange,State House,73,Ryan D. Bower,Democratic,0
Orange,State House,73,Douglas C. Leatherbury,Democratic,0
Orange,State House,73,Steve Davisson,Republican,0
Orange,State House,73,Henry H. (Hank) Taylor,Republican,0
Orange,State House,73,Sue Ellspermann,Republican,0
Orange,State House,73,Angela Sowers,Republican,0
Orange,Judge Of The Circuit Court,Orange 87Th Circuit,Larry R. Blanton,Democratic,722
Orange,Prosecuting Attorney,Orange 87Th Circuit,Kelly C. Minton,Republican,1847
Owen,U.S. Senator,,"Don Bates, Jr.",Republican,68
Owen,U.S. Senator,,Richard Behney,Republican,75
Owen,U.S. Senator,,Dan Coats,Republican,558
Owen,U.S. Senator,,John N. Hostettler,Republican,523
Owen,U.S. Senator,,Marlin A. Stutzman,Republican,678
Owen,U.S. House,8,W. Trent Vanhaaften,Democratic,1163
Owen,U.S. House,8,Bud Bernitt,Republican,85
Owen,U.S. House,8,Larry D. Bucshon,Republican,181
Owen,U.S. House,8,Billy J. Mahoney,Republican,51
Owen,U.S. House,8,Kristi Risk,Republican,947
Owen,U.S. House,8,John Lee Smith,Republican,100
Owen,U.S. House,8,John K. Snyder,Republican,61
Owen,U.S. House,8,Dan Stockton,Republican,179
Owen,U.S. House,8,Steve Westell,Republican,228
Owen,State Senator,39,Steven M. Thais,Democratic,376
Owen,State Senator,39,Ron Boger,Republican,96
Owen,State Senator,39,John Waterman,Republican,470
Owen,State House,44,Nancy A. Michael,Democratic,0
Owen,State House,44,James (Jim) Baird,Republican,0
Owen,State House,44,Kal Ellis,Republican,492
Owen,State House,44,Bionca D. Gambill,Republican,855
Owen,State House,44,Bob Heaton,Republican,1502
Owen,Prosecuting Attorney,Owen 78Th Circuit,David J. Gohn,Democratic,754
Owen,Prosecuting Attorney,Owen 78Th Circuit,Kristin Szczerbik,Democratic,1042
Owen,Prosecuting Attorney,Owen 78Th Circuit,Donald R. Vandermoere Ii,Republican,1464
Parke,U.S. Senator,,"Don Bates, Jr.",Republican,112
Parke,U.S. Senator,,Richard Behney,Republican,76
Parke,U.S. Senator,,Dan Coats,Republican,754
Parke,U.S. Senator,,John N. Hostettler,Republican,725
Parke,U.S. Senator,,Marlin A. Stutzman,Republican,515
Parke,U.S. House,8,W. Trent Vanhaaften,Democratic,564
Parke,U.S. House,8,Bud Bernitt,Republican,52
Parke,U.S. House,8,Larry D. Bucshon,Republican,502
Parke,U.S. House,8,Billy J. Mahoney,Republican,57
Parke,U.S. House,8,Kristi Risk,Republican,985
Parke,U.S. House,8,John Lee Smith,Republican,77
Parke,U.S. House,8,John K. Snyder,Republican,53
Parke,U.S. House,8,Dan Stockton,Republican,201
Parke,U.S. House,8,Steve Westell,Republican,155
Parke,State Senator,23,Philip L. (Phil) Boots,Republican,0
Parke,State House,42,F. Dale Grubb,Democratic,439
Parke,State House,42,Sharon Negele,Republican,1058
Parke,State House,42,James (Jim) Baird,Republican,579
Parke,Judge Of The Circuit Court,Parke 68Th Circuit,Sam A. Swaim,Republican,2014
Parke,Prosecuting Attorney,Parke 68Th Circuit,Steve Cvengros,Republican,1955
