county,office,district,candidate,party,votes
Madison,State Convention Delegate,Madison County,Darlene L Likens,Republican,0
Madison,State Convention Delegate,Madison County,David A Lindley,Republican,0
Madison,State Convention Delegate,Madison County,Heidi Lindley,Republican,0
Madison,State Convention Delegate,Madison County,Kris Lutz,Republican,0
Madison,State Convention Delegate,Madison County,David L Martin,Republican,0
Madison,State Convention Delegate,Madison County,Judy F Martin,Republican,0
Madison,State Convention Delegate,Madison County,Philip K Metzger,Republican,0
Madison,State Convention Delegate,Madison County,Alan E Moore,Republican,0
Madison,State Convention Delegate,Madison County,Robert J Paddock,Republican,0
Madison,State Convention Delegate,Madison County,J Michael Phillips,Republican,0
Madison,State Convention Delegate,Madison County,Ryan Reger,Republican,0
Madison,State Convention Delegate,Madison County,Jillian Shaw,Republican,0
Madison,State Convention Delegate,Madison County,Susan Stapleton,Republican,0
Madison,State Convention Delegate,Madison County,Linda Steele,Republican,0
Madison,State Convention Delegate,Madison County,Rob Steele,Republican,0
Madison,State Convention Delegate,Madison County,Kevin A Sulc,Republican,0
Madison,State Convention Delegate,Madison County,Penny Tischler,Republican,0
Madison,State Convention Delegate,Madison County,Scott Tischler,Republican,0
Madison,State Convention Delegate,Madison County,Mike Welch,Republican,0
Madison,State Convention Delegate,Madison County,Amanda Anne Williams,Republican,0
Madison,State Convention Delegate,Madison County,Dena K Willis,Republican,0
Madison,State Convention Delegate,Madison County,Russell Willis,Republican,0
Marion,Secretary Of State,,John Fernandez,Democratic,95412
Marion,Secretary Of State,,Rebecca Sink-Burris,Libertarian,7218
Marion,Secretary Of State,,Todd Rokita,Republican,96373
Marion,Auditor Of State,,Barbara Huston,Democratic,91271
Marion,Auditor Of State,,Bruce A Parisi,Libertarian,5293
Marion,Auditor Of State,,Connie K Nass,Republican,98961
Marion,Treasurer Of State,,Day Smith,Democratic,90249
Marion,Treasurer Of State,,Sam Goldstein,Libertarian,5480
Marion,Treasurer Of State,,Tim Berry,Republican,99560
Marion,Clerk Of The Supreme Court,,Jon Bond,Democratic,90720
Marion,Clerk Of The Supreme Court,,Lisa L Tennies,Libertarian,5271
Marion,Clerk Of The Supreme Court,,Brian Bishop,Republican,98507
Marion,U.S. House,5,Katherine Fox Carr,Democratic,12140
Marion,U.S. House,5,Christopher Adkins,Libertarian,1161
Marion,U.S. House,5,Dan Burton,Republican,31216
Marion,U.S. House,7,Julia M Carson,Democratic,77478
Marion,U.S. House,7,Andrew M Horning,Libertarian,3919
Marion,U.S. House,7,Brose A Mcvey,Republican,64379
Marion,U.S. House,7,James Jim Kell Jeffries,Democratic,64
Marion,State Senator,29,Kevin R Fleming,Libertarian,1136
Marion,State Senator,29,Murray Clark,Republican,14203
Marion,State Senator,31,Doug M Sloan,Libertarian,1387
Marion,State Senator,31,"James W Merritt, Jr.",Republican,17154
Marion,State House,86,David Orentlicher,Democratic,8976
Marion,State House,86,Jim Atterholt,Republican,7340
Marion,State House,87,Pat Otten,Democratic,2948
Marion,State House,87,Fred Peterson,Libertarian,294
Marion,State House,87,Cindy Noe,Republican,6158
Marion,State House,88,Brian C Bosma,Republican,12071
Marion,State House,89,Dennis Wilson,Libertarian,844
Marion,State House,89,Lawrence Buell,Republican,9071
Marion,State House,90,Joe Billerman,Democratic,4013
Marion,State House,90,Edgar A Arnold,Libertarian,324
Marion,State House,90,Michael B Murphy,Republican,11317
Marion,State House,91,Doug Brandt,Libertarian,399
Marion,State House,91,Robert W Behning,Republican,3311
Marion,State House,92,Cindy Kirkpatrick,Libertarian,888
Marion,State House,92,Phillip Hinkle,Republican,10935
Marion,State House,93,Deborah Turley,Libertarian,468
Marion,State House,93,David N Frizzell,Republican,6893
Marion,State House,94,Carolene Mays,Democratic,8270
Marion,State House,94,Thomas Sanders,Libertarian,238
Marion,State House,94,Shane Brinkman,Republican,4318
Marion,State House,95,Mae Dickinson,Democratic,9183
Marion,State House,95,Eric J Barnes,Libertarian,549
Marion,State House,96,Gregory W Porter,Democratic,9861
Marion,State House,96,Steve Carr,Libertarian,851
Marion,State House,97,Edmund M Mahern,Democratic,5016
Marion,State House,97,Brad Klopfenstein,Libertarian,534
Marion,State House,98,William A Crawford,Democratic,8389
Marion,State House,98,John R Daily,Libertarian,290
Marion,State House,98,Gerald J Jerry Papenmeier,Republican,3810
Marion,State House,99,Vanessa J Summers,Democratic,9698
Marion,State House,99,Webster J Smith,Libertarian,270
Marion,State House,99,Terry Jungels,Republican,4182
Marion,State House,100,John J Day,Democratic,4496
Marion,State House,100,Andrew F Hart,Libertarian,290
Marion,State House,100,"John C Warren, Jr.",Republican,2711
Marion,Judge Of The Circuit Court,Marion 19Th Circuit,Louis Rosenberg,Democratic,94135
Marion,Judge Of The Circuit Court,Marion 19Th Circuit,Theodore M Sosin,Republican,95704
Marion,Judge Of The Superior Court,Marion County,Charles J Deiter,Democratic,106070
Marion,Judge Of The Superior Court,Marion County,David J Dreyer,Democratic,107056
Marion,Judge Of The Superior Court,Marion County,Z Mae Jimison,Democratic,91381
Marion,Judge Of The Superior Court,Marion County,Jane Magnus-Stinson,Democratic,107689
Marion,Judge Of The Superior Court,Marion County,Patrick L Mccarty,Democratic,106332
Marion,Judge Of The Superior Court,Marion County,Tanya Walton Pratt,Democratic,106298
Marion,Judge Of The Superior Court,Marion County,David Shaheed,Democratic,104205
Marion,Judge Of The Superior Court,Marion County,Gerald S Zore,Democratic,107024
Marion,Judge Of The Superior Court,Marion County,Michael E Caudill,Libertarian,15749
Marion,Judge Of The Superior Court,Marion County,Cynthia Jane Ayers,Republican,102390
Marion,Judge Of The Superior Court,Marion County,Cale Bradford,Republican,99726
Marion,Judge Of The Superior Court,Marion County,Patricia J Gifford,Republican,110058
Marion,Judge Of The Superior Court,Marion County,John Hammel,Republican,98566
Marion,Judge Of The Superior Court,Marion County,Kenneth H Johnson,Republican,99761
Marion,Judge Of The Superior Court,Marion County,Gary L Miller,Republican,101057
Marion,Judge Of The Superior Court,Marion County,Robyn L Moberly,Republican,102043
Marion,Judge Of The Superior Court,Marion County,James W Payne,Republican,103321
Marion,Prosecuting Attorney,Marion 19Th Circuit,Jim Osborn,Democratic,89541
Marion,Prosecuting Attorney,Marion 19Th Circuit,Kurt St Angelo,Libertarian,4997
Marion,Prosecuting Attorney,Marion 19Th Circuit,Carl Brizzi,Republican,103478
Marion,Small Claims Court Judge,"Center Twp., Marion Co.",Paula E Lopossa,Democratic,20457
Marion,Small Claims Court Judge,"Decatur Twp., Marion Co.",Jeffrey A Berg,Republican,2797
Marion,Small Claims Court Judge,"Franklin Twp., Marion Co.","John A Kitley, Jr.",Republican,6430
Marion,Small Claims Court Judge,"Lawrence Twp., Marion Co.",Angel Luis Ortiz,Democratic,12237
Marion,Small Claims Court Judge,"Lawrence Twp., Marion Co.",Terry N Hursh,Republican,15609
Marion,Small Claims Court Judge,"Perry Twp., Marion Co.",Robert S Spear,Republican,14524
Marion,Small Claims Court Judge,"Pike Twp., Marion Co.",A Douglas Stephens,Democratic,9892
Marion,Small Claims Court Judge,"Pike Twp., Marion Co.",Robert V Clutter,Republican,8407
Marion,Small Claims Court Judge,"Warren Twp., Marion Co.",Patrick Murphy,Democratic,9908
Marion,Small Claims Court Judge,"Warren Twp., Marion Co.",Lori Kyle Endris,Republican,11126
Marion,Small Claims Court Judge,"Washington Twp.,Marion Co",Kimberly J Brown,Democratic,20469
Marion,Small Claims Court Judge,"Washington Twp.,Marion Co",Jame S Goldstein,Libertarian,1300
Marion,Small Claims Court Judge,"Washington Twp.,Marion Co",Lynda F Huppert,Republican,19545
Marion,Small Claims Court Judge,"Wayne Twp., Marion Co.",Jay Meisenhelder,Libertarian,1025
Marion,Small Claims Court Judge,"Wayne Twp., Marion Co.",Robert B Lutz,Republican,13029
Marion,Clerk Of The Circuit Court,Marion County,Doris Anne Sadler,Republican,95712
Marion,County Auditor,Marion County,Martha A Womacks,Republican,95412
Marion,County Recorder,Marion County,Wanda J Martin,Republican,95385
Marion,County Sheriff,Marion County,Frank J Anderson,Democratic,133987
Marion,State Convention Delegate,Marion County,Wilson E Allen,Democratic,0
Marion,State Convention Delegate,Marion County,Odessa Alums-Shobe,Democratic,0
Marion,State Convention Delegate,Marion County,Linda C Ard,Democratic,0
Marion,State Convention Delegate,Marion County,Maxine Arnett,Democratic,0
Marion,State Convention Delegate,Marion County,Sandra Ball,Democratic,0
Marion,State Convention Delegate,Marion County,J Don Bardon,Democratic,0
Marion,State Convention Delegate,Marion County,Otis L Barnett,Democratic,0
Marion,State Convention Delegate,Marion County,Mary Catherine Barton,Democratic,0
Marion,State Convention Delegate,Marion County,Gregg Bedan,Democratic,0
Marion,State Convention Delegate,Marion County,Kate Sweeney Bell,Democratic,0
Marion,State Convention Delegate,Marion County,Annette Biesecker,Democratic,0
Marion,State Convention Delegate,Marion County,Meredith Brashear,Democratic,0
Marion,State Convention Delegate,Marion County,Linda J Broadus,Democratic,0
Marion,State Convention Delegate,Marion County,Cordelia Lewis Burks,Democratic,0
Marion,State Convention Delegate,Marion County,Thomas Burns,Democratic,0
Marion,State Convention Delegate,Marion County,Ronald W Byers,Democratic,0
Marion,State Convention Delegate,Marion County,Suzanna K Cable,Democratic,0
Marion,State Convention Delegate,Marion County,Madelyn R Christian,Democratic,0
Marion,State Convention Delegate,Marion County,M Christine Clemens,Democratic,0
Marion,State Convention Delegate,Marion County,Cynthia M Crawford,Democratic,0
Marion,State Convention Delegate,Marion County,Arlene R Crenshaw,Democratic,0
Marion,State Convention Delegate,Marion County,Jeff Culler,Democratic,0
Marion,State Convention Delegate,Marion County,Doug Davidoff,Democratic,0
Marion,State Convention Delegate,Marion County,Darrell Deakin,Democratic,0
Marion,State Convention Delegate,Marion County,John T Domi,Democratic,0
Marion,State Convention Delegate,Marion County,Sharron Drummer,Democratic,0
Marion,State Convention Delegate,Marion County,Mark A Duncan,Democratic,0
Marion,State Convention Delegate,Marion County,Bruce D Elgood,Democratic,0
Marion,State Convention Delegate,Marion County,Vicky A Eppley,Democratic,0
Marion,State Convention Delegate,Marion County,William Fenney,Democratic,0
Marion,State Convention Delegate,Marion County,Cheryl D Fletcher,Democratic,0
Marion,State Convention Delegate,Marion County,Ladonna Freeman,Democratic,0
Marion,State Convention Delegate,Marion County,Mary Clements Fuller,Democratic,0
Marion,State Convention Delegate,Marion County,Ricardo Gambetts,Democratic,0
Marion,State Convention Delegate,Marion County,Leona R Glazebrooks,Democratic,0
Marion,State Convention Delegate,Marion County,Herman E Greenwood,Democratic,0
Marion,State Convention Delegate,Marion County,Samuel J Hawkins,Democratic,0
Marion,State Convention Delegate,Marion County,Bob Citizen Kern Hidalgo,Democratic,0
Marion,State Convention Delegate,Marion County,Tom Hipple,Democratic,0
Marion,State Convention Delegate,Marion County,Nancy Holle,Democratic,0
Marion,State Convention Delegate,Marion County,Karen C Horseman,Democratic,0
Marion,State Convention Delegate,Marion County,Rose Clidinst Houff,Democratic,0
Marion,State Convention Delegate,Marion County,Richard A Hurwitz,Democratic,0
Marion,State Convention Delegate,Marion County,Benjamin L Jessup,Democratic,0
Marion,State Convention Delegate,Marion County,Annette M Johnson,Democratic,0
Marion,State Convention Delegate,Marion County,Della Jones,Democratic,0
Marion,State Convention Delegate,Marion County,Melinda L Jones,Democratic,0
Marion,State Convention Delegate,Marion County,Patrick Kennedy,Democratic,0
Marion,State Convention Delegate,Marion County,Kenneth C Kern,Democratic,0
Marion,State Convention Delegate,Marion County,Andrew T Kerr,Democratic,0
Marion,State Convention Delegate,Marion County,Steven J King,Democratic,0
Marion,State Convention Delegate,Marion County,Connie Kleeper,Democratic,0
Marion,State Convention Delegate,Marion County,William Kleeper,Democratic,0
Marion,State Convention Delegate,Marion County,Ben Kunkler,Democratic,0
Marion,State Convention Delegate,Marion County,Troy Liggett,Democratic,0
Marion,State Convention Delegate,Marion County,Willie L Lillie,Democratic,0
Marion,State Convention Delegate,Marion County,Claude R Magnuson,Democratic,0
Marion,State Convention Delegate,Marion County,Earl Mccloud,Democratic,0
Marion,State Convention Delegate,Marion County,Candace Mitchell,Democratic,0
Marion,State Convention Delegate,Marion County,Cathline A Mullin,Democratic,0
Marion,State Convention Delegate,Marion County,Leroy Munger,Democratic,0
Marion,State Convention Delegate,Marion County,Sharon Ann Murray,Democratic,0
Marion,State Convention Delegate,Marion County,Paul E Sr Neumeister,Democratic,0
Marion,State Convention Delegate,Marion County,Bruce K Northern,Democratic,0
Marion,State Convention Delegate,Marion County,Michael O'Connor,Democratic,0
Marion,State Convention Delegate,Marion County,Edward O'Rea,Democratic,0
Marion,State Convention Delegate,Marion County,Lettie Oliver,Democratic,0
Marion,State Convention Delegate,Marion County,William Oliver,Democratic,0
Marion,State Convention Delegate,Marion County,Daniel Parker,Democratic,0
Marion,State Convention Delegate,Marion County,Linda N Perdue,Democratic,0
Marion,State Convention Delegate,Marion County,Iris L Rainville,Democratic,0
Marion,State Convention Delegate,Marion County,Patricia L Rios,Democratic,0
Marion,State Convention Delegate,Marion County,Karen S Roney,Democratic,0
Marion,State Convention Delegate,Marion County,Dulcy L Russell,Democratic,0
Marion,State Convention Delegate,Marion County,Larry Ryan,Democratic,0
Marion,State Convention Delegate,Marion County,John M Schwartz,Democratic,0
Marion,State Convention Delegate,Marion County,Charlotte M Scott,Democratic,0
Marion,State Convention Delegate,Marion County,Tom Shannon,Democratic,0
Marion,State Convention Delegate,Marion County,Sue Shively,Democratic,0
Marion,State Convention Delegate,Marion County,Brian Keith Sims,Democratic,0
Marion,State Convention Delegate,Marion County,Burnetta Sloss-Tanner,Democratic,0
Marion,State Convention Delegate,Marion County,Jerome Smith,Democratic,0
Marion,State Convention Delegate,Marion County,Mark St John,Democratic,0
Marion,State Convention Delegate,Marion County,Malisia Stahl,Democratic,0
Marion,State Convention Delegate,Marion County,Dorothy Sternberg,Democratic,0
Marion,State Convention Delegate,Marion County,Jerome Sternberg,Democratic,0
Marion,State Convention Delegate,Marion County,Andrew E Stoner,Democratic,0
Marion,State Convention Delegate,Marion County,Derrick J Stovall,Democratic,0
Marion,State Convention Delegate,Marion County,Kevin L Strunk,Democratic,0
Marion,State Convention Delegate,Marion County,Marian K Towne,Democratic,0
Marion,State Convention Delegate,Marion County,Bobby Turner,Democratic,0
Marion,State Convention Delegate,Marion County,Joe A Turner,Democratic,0
Marion,State Convention Delegate,Marion County,George Vansickles,Democratic,0
Marion,State Convention Delegate,Marion County,David J Warrick,Democratic,0
Marion,State Convention Delegate,Marion County,Sylvia Warrick,Democratic,0
Marion,State Convention Delegate,Marion County,Jeffrey Waterman,Democratic,0
Marion,State Convention Delegate,Marion County,Bristine A Webb,Democratic,0
Marion,State Convention Delegate,Marion County,Oliver Webb,Democratic,0
Marion,State Convention Delegate,Marion County,Jacqueline C Wheat,Democratic,0
Marion,State Convention Delegate,Marion County,Janet White,Democratic,0
Marion,State Convention Delegate,Marion County,Andy Whitehurst,Democratic,0
Marion,State Convention Delegate,Marion County,Shirley D Williams,Democratic,0
Marion,State Convention Delegate,Marion County,Marilyn V Wilson,Democratic,0
Marion,State Convention Delegate,Marion County,Jeri Jo Adams,Republican,0
Marion,State Convention Delegate,Marion County,Joan M Adams,Republican,0
Marion,State Convention Delegate,Marion County,Donald L Anderson,Republican,0
Marion,State Convention Delegate,Marion County,Mike Barnhart,Republican,0
Marion,State Convention Delegate,Marion County,Nicholas Beckman,Republican,0
Marion,State Convention Delegate,Marion County,Sue A Beesley,Republican,0
Marion,State Convention Delegate,Marion County,Lisa D Bentley,Republican,0
Marion,State Convention Delegate,Marion County,Jynell D Berkshire,Republican,0
Marion,State Convention Delegate,Marion County,William A Birkle,Republican,0
Marion,State Convention Delegate,Marion County,Brian C Bosma,Republican,0
Marion,State Convention Delegate,Marion County,Hank Bosworth,Republican,0
Marion,State Convention Delegate,Marion County,Mark Bowell,Republican,0
Marion,State Convention Delegate,Marion County,Cynthia A Bowen,Republican,0
Marion,State Convention Delegate,Marion County,Robert W Bowser Iii,Republican,0
Marion,State Convention Delegate,Marion County,Shane Brinkman,Republican,0
Marion,State Convention Delegate,Marion County,Edward R Buckley,Republican,0
Marion,State Convention Delegate,Marion County,"Lawrence ""Larry"" L Buell",Republican,0
Marion,State Convention Delegate,Marion County,Betsy Burdick,Republican,0
Marion,State Convention Delegate,Marion County,Robert Thomas Burns,Republican,0
Marion,State Convention Delegate,Marion County,Dan Burton,Republican,0
Marion,State Convention Delegate,Marion County,Roxanne Butler,Republican,0
Marion,State Convention Delegate,Marion County,Joan D Byrum,Republican,0
Marion,State Convention Delegate,Marion County,Diana L Callahan,Republican,0
Marion,State Convention Delegate,Marion County,Larry Carcare,Republican,0
Marion,State Convention Delegate,Marion County,Margaret M Card,Republican,0
Marion,State Convention Delegate,Marion County,Jeffery L Cardwell,Republican,0
Marion,State Convention Delegate,Marion County,Rick Castor,Republican,0
Marion,State Convention Delegate,Marion County,David Certo,Republican,0
Marion,State Convention Delegate,Marion County,Don E Christensen,Republican,0
Marion,State Convention Delegate,Marion County,Thomas A Christy,Republican,0
Marion,State Convention Delegate,Marion County,Sharon Kay Clegg,Republican,0
Marion,State Convention Delegate,Marion County,Donald R Coleman,Republican,0
Marion,State Convention Delegate,Marion County,Curtis L Coonrod,Republican,0
Marion,State Convention Delegate,Marion County,Darren R Covington,Republican,0
Marion,State Convention Delegate,Marion County,Dan Cueller,Republican,0
Marion,State Convention Delegate,Marion County,Claudia Cummings,Republican,0
Marion,State Convention Delegate,Marion County,Amanda R Cunningham,Republican,0
Marion,State Convention Delegate,Marion County,Wade Matthew Danforth,Republican,0
Marion,State Convention Delegate,Marion County,Holly M Davis,Republican,0
Marion,State Convention Delegate,Marion County,Michael R Davis,Republican,0
Marion,State Convention Delegate,Marion County,Tim Davis,Republican,0
Marion,State Convention Delegate,Marion County,"Charles J Davis, Jr.",Republican,0
Marion,State Convention Delegate,Marion County,Anna Dodd,Republican,0
Marion,State Convention Delegate,Marion County,Cw Bill Druen,Republican,0
Marion,State Convention Delegate,Marion County,Clara L Druen,Republican,0
Marion,State Convention Delegate,Marion County,Jason D Dunstan,Republican,0
Marion,State Convention Delegate,Marion County,Rex C Early,Republican,0
Marion,State Convention Delegate,Marion County,"James ""Jim"" L East",Republican,0
Marion,State Convention Delegate,Marion County,J Paul Eberhard,Republican,0
Marion,State Convention Delegate,Marion County,Mark Edwards,Republican,0
Marion,State Convention Delegate,Marion County,Timothy Ehrgott,Republican,0
Marion,State Convention Delegate,Marion County,Robert G Elrod,Republican,0
Marion,State Convention Delegate,Marion County,Ayn Katherine Engle,Republican,0
Marion,State Convention Delegate,Marion County,Alvin Esper,Republican,0
Marion,State Convention Delegate,Marion County,Tom Foltz,Republican,0
Marion,State Convention Delegate,Marion County,Dennis K Foreman,Republican,0
Marion,State Convention Delegate,Marion County,Barbara A Fowler,Republican,0
Marion,State Convention Delegate,Marion County,Edward Frazier,Republican,0
Marion,State Convention Delegate,Marion County,William T Golay,Republican,0
Marion,State Convention Delegate,Marion County,Brody W Goodwine,Republican,0
Marion,State Convention Delegate,Marion County,Sondra Gunnell,Republican,0
Marion,State Convention Delegate,Marion County,James M Gutting,Republican,0
Marion,State Convention Delegate,Marion County,Julie Halbig,Republican,0
Marion,State Convention Delegate,Marion County,Robert G Hamilton,Republican,0
Marion,State Convention Delegate,Marion County,Roy Harland,Republican,0
Marion,State Convention Delegate,Marion County,Mark W Harrington,Republican,0
Marion,State Convention Delegate,Marion County,Diane Harrison,Republican,0
Marion,State Convention Delegate,Marion County,Helen Hartsock,Republican,0
Marion,State Convention Delegate,Marion County,Lw Sr Haynes,Republican,0
Marion,State Convention Delegate,Marion County,Karl Henry,Republican,0
Marion,State Convention Delegate,Marion County,"Curtis Lee Hill, Jr.",Republican,0
Marion,State Convention Delegate,Marion County,Gary Hofmeister,Republican,0
Marion,State Convention Delegate,Marion County,Jim Holden,Republican,0
Marion,State Convention Delegate,Marion County,Kristina M Holden,Republican,0
Marion,State Convention Delegate,Marion County,John R Holmes,Republican,0
Marion,State Convention Delegate,Marion County,Susie Homan,Republican,0
Marion,State Convention Delegate,Marion County,Michael A Hornaday,Republican,0
Marion,State Convention Delegate,Marion County,David R Horth,Republican,0
Marion,State Convention Delegate,Marion County,Gwendolyn M Horth,Republican,0
Marion,State Convention Delegate,Marion County,Roy A Houchins,Republican,0
Marion,State Convention Delegate,Marion County,Charles A Hunter,Republican,0
Marion,State Convention Delegate,Marion County,Diana J Hunter,Republican,0
Marion,State Convention Delegate,Marion County,Craig T Jencik,Republican,0
Marion,State Convention Delegate,Marion County,Buffie J John,Republican,0
Marion,State Convention Delegate,Marion County,Thomas A John,Republican,0
Marion,State Convention Delegate,Marion County,Lynda L Jones,Republican,0
Marion,State Convention Delegate,Marion County,James A Joven,Republican,0
Marion,State Convention Delegate,Marion County,Curtis King,Republican,0
Marion,State Convention Delegate,Marion County,Matthew T Klein,Republican,0
Marion,State Convention Delegate,Marion County,John E Koss,Republican,0
Marion,State Convention Delegate,Marion County,Monica Bowles Kozlowski,Republican,0
Marion,State Convention Delegate,Marion County,Lance A Langsford,Republican,0
Marion,State Convention Delegate,Marion County,Michael L Lawson,Republican,0
Marion,State Convention Delegate,Marion County,David Leonards,Republican,0
Marion,State Convention Delegate,Marion County,Rebecca S Lightle,Republican,0
Marion,State Convention Delegate,Marion County,"Robert E Lusk, Jr.",Republican,0
Marion,State Convention Delegate,Marion County,Jennie Lyles,Republican,0
Marion,State Convention Delegate,Marion County,Christopher Mann,Republican,0
Marion,State Convention Delegate,Marion County,James Mann,Republican,0
Marion,State Convention Delegate,Marion County,Candy Marendt,Republican,0
Marion,State Convention Delegate,Marion County,Wanda Martin,Republican,0
Marion,State Convention Delegate,Marion County,Douglas E May,Republican,0
Marion,State Convention Delegate,Marion County,Richard W Mccullough,Republican,0
Marion,State Convention Delegate,Marion County,Tom Mcdonald,Republican,0
Marion,State Convention Delegate,Marion County,"James P Mcgoff, Jr.",Republican,0
Marion,State Convention Delegate,Marion County,Patrick Mckeever,Republican,0
Marion,State Convention Delegate,Marion County,Michael J Mcquillen,Republican,0
Marion,State Convention Delegate,Marion County,Douglas E Meacham,Republican,0
Marion,State Convention Delegate,Marion County,"James W Merritt, Jr.",Republican,0
Marion,State Convention Delegate,Marion County,Jennifer Horton Mertz,Republican,0
Marion,State Convention Delegate,Marion County,Patricia Miller,Republican,0
Marion,State Convention Delegate,Marion County,"Jesse Mills, Jr.",Republican,0
Marion,State Convention Delegate,Marion County,Nelson R Moore,Republican,0
Marion,State Convention Delegate,Marion County,Timothy J Motsinger,Republican,0
Marion,State Convention Delegate,Marion County,Lindsey Mustard,Republican,0
Marion,State Convention Delegate,Marion County,Jim Nash,Republican,0
Marion,State Convention Delegate,Marion County,Lesley Nearpass,Republican,0
Marion,State Convention Delegate,Marion County,Debra Normann,Republican,0
Marion,State Convention Delegate,Marion County,John T Oakley,Republican,0
Marion,State Convention Delegate,Marion County,Paul K Ogden,Republican,0
Marion,State Convention Delegate,Marion County,Bette Osman,Republican,0
Marion,State Convention Delegate,Marion County,Jerry Papenmeier,Republican,0
Marion,State Convention Delegate,Marion County,Patrick N Patton,Republican,0
Marion,State Convention Delegate,Marion County,Jean Petrecca,Republican,0
Marion,State Convention Delegate,Marion County,Clyde Pfisterer,Republican,0
Marion,State Convention Delegate,Marion County,Marilyn Pfisterer,Republican,0
Marion,State Convention Delegate,Marion County,Tim Ping,Republican,0
Marion,State Convention Delegate,Marion County,Daniel E Pulliam,Republican,0
Marion,State Convention Delegate,Marion County,Jeffrey J Rice,Republican,0
Marion,State Convention Delegate,Marion County,Paul Ricketts,Republican,0
Marion,State Convention Delegate,Marion County,Jm Rink,Republican,0
Marion,State Convention Delegate,Marion County,Billy G Romeril,Republican,0
Marion,State Convention Delegate,Marion County,Doris Anne Sadler,Republican,0
Marion,State Convention Delegate,Marion County,Kathleen S Sarris,Republican,0
Marion,State Convention Delegate,Marion County,Cam Savage,Republican,0
Marion,State Convention Delegate,Marion County,Patricia Schneider,Republican,0
Marion,State Convention Delegate,Marion County,Thomas D Schneider,Republican,0
Marion,State Convention Delegate,Marion County,William G Schneider,Republican,0
Marion,State Convention Delegate,Marion County,Pamela Schrowe,Republican,0
Marion,State Convention Delegate,Marion County,Joan Servass,Republican,0
Marion,State Convention Delegate,Marion County,Heather Shannon,Republican,0
Marion,State Convention Delegate,Marion County,Janice R Shattuck,Republican,0
Marion,State Convention Delegate,Marion County,Adrienne Simmons,Republican,0
Marion,State Convention Delegate,Marion County,John Singleton,Republican,0
Marion,State Convention Delegate,Marion County,Bruce R Smith,Republican,0
Marion,State Convention Delegate,Marion County,Lauren L Smith,Republican,0
Marion,State Convention Delegate,Marion County,Roger D Smith,Republican,0
Marion,State Convention Delegate,Marion County,Richard R Snyder,Republican,0
Marion,State Convention Delegate,Marion County,Sara A Snyder,Republican,0
Marion,State Convention Delegate,Marion County,Bill Soards,Republican,0
Marion,State Convention Delegate,Marion County,Sally Spiers,Republican,0
Marion,State Convention Delegate,Marion County,Robert Stacey,Republican,0
Marion,State Convention Delegate,Marion County,Connie L Stewart,Republican,0
Marion,State Convention Delegate,Marion County,Lorraine Stout,Republican,0
Marion,State Convention Delegate,Marion County,Eric Strickland,Republican,0
Marion,State Convention Delegate,Marion County,Christie Struck,Republican,0
Marion,State Convention Delegate,Marion County,Helen Struck,Republican,0
Marion,State Convention Delegate,Marion County,Christopher J Swattsk,Republican,0
Marion,State Convention Delegate,Marion County,Sarah M Taylor,Republican,0
Marion,State Convention Delegate,Marion County,David Tevebaugh,Republican,0
Marion,State Convention Delegate,Marion County,Marcella Thompson,Republican,0
Marion,State Convention Delegate,Marion County,Amy C Traub,Republican,0
Marion,State Convention Delegate,Marion County,Elliot C Trexler,Republican,0
Marion,State Convention Delegate,Marion County,Nannette F Tunget,Republican,0
Marion,State Convention Delegate,Marion County,Sam Turpin,Republican,0
Marion,State Convention Delegate,Marion County,Cindy Urban,Republican,0
Marion,State Convention Delegate,Marion County,Mindi Walker,Republican,0
Marion,State Convention Delegate,Marion County,Kathleen Walton,Republican,0
Marion,State Convention Delegate,Marion County,"John C Warren, Jr.",Republican,0
Marion,State Convention Delegate,Marion County,"John ""Jack"" C Werner",Republican,0
Marion,State Convention Delegate,Marion County,Warren W White,Republican,0
Marion,State Convention Delegate,Marion County,Kimberly A Wilkins,Republican,0
Marion,State Convention Delegate,Marion County,Kathy D Wilson,Republican,0
Marion,State Convention Delegate,Marion County,Marlene Wilson,Republican,0
Marion,State Convention Delegate,Marion County,"Gwendolyn ""Gwen"" Wiltermood",Republican,0
Marion,State Convention Delegate,Marion County,John R Winkler,Republican,0
Marion,State Convention Delegate,Marion County,Martha A Womacks,Republican,0
Marion,State Convention Delegate,Marion County,Shawn Woodward,Republican,0
Marion,State Convention Delegate,Marion County,Donald Joe Wright,Republican,0
Marion,State Convention Delegate,Marion County,Tamara Wyss,Republican,0
Marion,State Convention Delegate,Marion County,Wendy V Yerkes,Republican,0
Marshall,Secretary Of State,,John Fernandez,Democratic,4725
Marshall,Secretary Of State,,Rebecca Sink-Burris,Libertarian,390
Marshall,Secretary Of State,,Todd Rokita,Republican,7407
Marshall,Auditor Of State,,Barbara Huston,Democratic,3953
Marshall,Auditor Of State,,Bruce A Parisi,Libertarian,390
Marshall,Auditor Of State,,Connie K Nass,Republican,7964
Marshall,Treasurer Of State,,Day Smith,Democratic,3695
Marshall,Treasurer Of State,,Sam Goldstein,Libertarian,648
Marshall,Treasurer Of State,,Tim Berry,Republican,8002
Marshall,Clerk Of The Supreme Court,,Jon Bond,Democratic,3734
Marshall,Clerk Of The Supreme Court,,Lisa L Tennies,Libertarian,536
Marshall,Clerk Of The Supreme Court,,Brian Bishop,Republican,7925
